Date,Price,Sentiment,Sentiment_Score,Action,Cash,Holdings,Short_Holdings,Portfolio_Value,Crypto_Return,Portfolio_Return
2024-05-17,67044.17013745,Negative,-487.0,Sell Short,0.0,0.0,0.14915539978343517,0.0,10.433371316355586,-100.0
2024-05-18,66984.70484648,Positive,193.0,Close Short,10008.869569247869,0.0,0.0,10008.869569247869,10.335421672938997,0.0886956924786864
2024-05-19,66298.04001871,Neutral,0.0,Hold,10008.869569247869,0.0,0.0,10008.869569247869,9.204365658082788,0.0886956924786864
2024-05-20,71379.29118518,Positive,26.0,Buy Long,0.0,0.14022091566140324,0.0,10008.869569247869,17.574067239413885,0.0886956924786864
2024-05-21,70158.32147019,Positive,3.0,Hold,0.0,0.14022091566140324,0.0,9837.664077817128,15.56291844563982,-1.623359221828723
2024-05-22,69142.67717369,Positive,750.0,Hold,0.0,0.14022091566140324,0.0,9695.249504575617,13.889976212321434,-3.047504954243832
2024-05-23,67939.33225473,Positive,6.0,Hold,0.0,0.14022091566140324,0.0,9526.515378182548,11.907858513128252,-4.734846218174516
2024-05-24,68577.64433366,Positive,2.0,Hold,0.0,0.14022091566140324,0.0,9616.020082367848,12.95926916797975,-3.839799176321521
2024-05-25,69269.43113622,Negative,-1.0,Sell Long,9713.023061265283,0.0,0.0,9713.023061265283,14.09876196328527,-2.8697693873471692
2024-05-26,68524.59025268,Neutral,0.0,Hold,9713.023061265283,0.0,0.0,9713.023061265283,12.871879898894898,-2.8697693873471692
2024-05-27,69365.10098777,Positive,1.0,Buy Long,0.0,0.14002751993365972,0.0,9713.023061265283,14.256346794573988,-2.8697693873471692
2024-05-28,68360.67189601,Positive,578.0,Hold,0.0,0.14002751993365972,0.0,9572.375346596911,12.601877947784246,-4.276246534030888
2024-05-29,67550.88110842,Positive,336.0,Hold,0.0,0.14002751993365972,0.0,9458.98235094556,11.268012131395581,-5.4101764905444
2024-05-30,68373.08954426,Negative,-210.0,Sell Long,9574.11415908477,0.0,0.0,9574.11415908477,12.622331967235262,-4.258858409152308
2024-05-31,67494.14634896,Neutral,0.0,Hold,9574.11415908477,0.0,0.0,9574.11415908477,11.174560146754034,-4.258858409152308
2024-06-01,67699.70921974,Positive,726.0,Buy Long,0.0,0.1414203143474231,0.0,9574.11415908477,11.513157832297225,-4.258858409152308
2024-06-02,67753.89194861,Positive,115.0,Hold,0.0,0.1414203143474231,0.0,9581.776697633766,11.602406180124738,-4.182233023662339
2024-06-03,68799.14059215,Negative,-173.0,Sell Long,9729.59608937441,0.0,0.0,9729.59608937441,13.324111905370057,-2.7040391062558955
2024-06-04,70551.1509187,Positive,16.0,Buy Long,0.0,0.13790839642837807,0.0,9729.59608937441,16.209976650139428,-2.7040391062558955
2024-06-05,71077.38404415,Positive,8.0,Hold,0.0,0.13790839642837807,0.0,9802.168055852713,17.076773838062632,-1.978319441472868
2024-06-06,70763.78449397,Negative,-77.0,Sell Long,9758.920044766728,0.0,0.0,9758.920044766728,16.56022101178899,-2.410799552332719
2024-06-07,69366.20544331,Positive,4.0,Buy Long,0.0,0.14068695242011287,0.0,9758.920044766728,14.258166024322094,-2.410799552332719
2024-06-08,69336.67531563,Negative,-1.0,Sell Long,9754.765541098852,0.0,0.0,9754.765541098852,14.209524784548085,-2.4523445890114814
2024-06-09,69635.86846124,Positive,6.0,Buy Long,0.0,0.14008248560192008,0.0,9754.765541098852,14.702347764931304,-2.4523445890114814
2024-06-10,69464.19919817,Positive,1.0,Hold,0.0,0.14008248560192008,0.0,9730.717684026557,14.419578727245435,-2.6928231597344348
2024-06-11,67344.60745403,Positive,114.0,Hold,0.0,0.14008248560192008,0.0,9433.800004046117,10.928243662021872,-5.661999959538826
2024-06-12,68226.57691698,Positive,25.0,Hold,0.0,0.14008248560192008,0.0,9557.348478641145,12.38100026997097,-4.426515213588555
2024-06-13,66751.39854364,Positive,41.0,Hold,0.0,0.14008248560192008,0.0,9350.701825397478,9.951125745058093,-6.492981746025215
2024-06-14,66058.40586295,Negative,-9.0,Sell Long,9253.625688182487,0.0,0.0,9253.625688182487,8.809646659415629,-7.463743118175134
2024-06-15,66225.57582335,Positive,1.0,Buy Long,0.0,0.13972888228054967,0.0,9253.625688182487,9.085004565583224,-7.463743118175134
2024-06-16,66632.78666799,Neutral,0.0,Hold,0.0,0.13972888228054967,0.0,9310.524804356555,9.755751422736989,-6.8947519564344475
2024-06-17,66492.25506339,Positive,1.0,Hold,0.0,0.13972888228054967,0.0,9290.888480320704,9.524271506725514,-7.091115196792962
2024-06-18,65106.53780204,Neutral,0.0,Hold,0.0,0.13972888228054967,0.0,9097.263756235405,7.2417549426690835,-9.027362437645953
2024-06-19,64962.04178659,Neutral,0.0,Hold,0.0,0.13972888228054967,0.0,9077.073489502583,7.003744954698328,-9.229265104974166
2024-06-20,64865.9452675,Positive,13.0,Hold,0.0,0.13972888228054967,0.0,9063.646030299085,6.845457328002093,-9.363539697009147
2024-06-21,64068.56121559,Negative,-27.0,Sell Long,8952.228447977366,0.0,0.0,8952.228447977366,5.532027556169792,-10.477715520226338
2024-06-22,64221.86118929,Positive,4.0,Buy Long,0.0,0.1393953442363064,0.0,8952.228447977366,5.784539189674866,-10.477715520226338
2024-06-23,63270.14340557,Positive,2.0,Hold,0.0,0.1393953442363064,0.0,8819.563419899901,4.216895005513035,-11.804365801000987
2024-06-24,60325.6100489,Positive,368.0,Hold,0.0,0.1393953442363064,0.0,8409.1091790316,-0.6332619113953083,-15.908908209683995
2024-06-25,61771.47689359,Negative,-77.0,Sell Long,8610.656285567024,0.0,0.0,8610.656285567024,1.7483314442433389,-13.893437144329765
2024-06-26,60788.66076039,Positive,13.0,Buy Long,0.0,0.14164905391661042,0.0,8610.656285567024,0.12946288712842316,-13.893437144329765
2024-06-27,61590.33936327,Positive,1695.0,Hold,0.0,0.14164905391661042,0.0,8724.213301210166,1.4499665289323498,-12.757866987898343
2024-06-28,60324.95773564,Negative,-4.0,Sell Long,8544.973190812914,0.0,0.0,8544.973190812914,-0.6343363844227026,-14.550268091870858
2024-06-29,60863.75719769,Positive,16.0,Buy Long,0.0,0.14039509856511498,0.0,8544.973190812914,0.2531597384412883,-14.550268091870858
2024-06-30,62723.74563295,Positive,1.0,Hold,0.0,0.14039509856511498,0.0,8806.106450511215,3.3168831478605685,-11.938935494887847
2024-07-01,62860.2776865,Positive,1.0,Hold,0.0,0.14039509856511498,0.0,8825.274881626665,3.5417751099112627,-11.74725118373335
2024-07-02,62015.89414981,Neutral,0.0,Hold,0.0,0.14039509856511498,0.0,8706.727571766312,2.1509290385894464,-12.932724282336878
2024-07-03,60192.68075594,Neutral,0.0,Hold,0.0,0.14039509856511498,0.0,8450.757347628696,-0.8522195021623675,-15.492426523713037
2024-07-04,57101.68300361,Negative,-72.0,Sell Long,8016.796413525777,0.0,0.0,8016.796413525777,-5.9436286704951975,-19.832035864742227
2024-07-05,56716.17969868,Positive,282.0,Buy Long,0.0,0.1413493725444339,0.0,8016.796413525777,-6.578619446423035,-19.832035864742227
2024-07-06,58211.70684888,Positive,490.0,Hold,0.0,0.1413493725444339,0.0,8228.188237829712,-4.115226958259862,-17.718117621702877
2024-07-07,56017.82113735,Positive,151.0,Hold,0.0,0.1413493725444339,0.0,7918.083869070749,-7.728937067734479,-20.819161309292515
2024-07-08,56656.48689152,Positive,23.0,Hold,0.0,0.1413493725444339,0.0,8008.358872688295,-6.676943848447864,-19.916411273117046
2024-07-09,58010.22333474,Positive,124.0,Hold,0.0,0.1413493725444339,0.0,8199.708669527976,-4.447105236200058,-18.00291330472024
2024-07-10,57792.44598379,Positive,268.0,Hold,0.0,0.1413493725444339,0.0,8168.925977616805,-4.805822288144297,-18.310740223831953
2024-07-11,57349.5181351,Positive,6.0,Hold,0.0,0.1413493725444339,0.0,8106.3184041220175,-5.535401243040103,-18.936815958779825
2024-07-12,57940.43489239,Negative,-70.0,Sell Long,8189.844116990951,0.0,0.0,8189.844116990951,-4.5620588996107205,-18.10155883009049
2024-07-13,59258.14435888,Positive,48.0,Buy Long,0.0,0.13820621967828595,0.0,8189.844116990951,-2.391562963847293,-18.10155883009049
2024-07-14,60905.74825816,Positive,213.0,Hold,0.0,0.13820621967828595,0.0,8417.553223437642,0.3223262948076941,-15.824467765623575
2024-07-15,64804.1331049,Negative,-1.0,Sell Long,8956.334255956692,0.0,0.0,8956.334255956692,6.743641980145925,-10.436657440433082
2024-07-16,65150.33207396,Positive,200.0,Buy Long,0.0,0.1374718128188399,0.0,8956.334255956692,7.313891700907056,-10.436657440433082
2024-07-17,64114.97788455,Negative,-16.0,Sell Long,8814.002238628918,0.0,0.0,8814.002238628918,5.608483856964009,-11.859977613710816
2024-07-18,63983.86770417,Negative,-34.0,Sell Short,0.0,0.0,0.1562893954181559,0.0,5.392522659986334,-100.0
2024-07-19,66744.45330223,Positive,137.0,Close Short,9568.549745879134,0.0,0.0,9568.549745879134,9.939685728395357,-4.3145025412086575
2024-07-20,67163.2874132,Positive,90.0,Buy Long,0.0,0.14246696542728446,0.0,9568.549745879134,10.629578120260001,-4.3145025412086575
2024-07-21,68085.80842715,Positive,282.0,Hold,0.0,0.14246696542728446,0.0,9699.978515279492,12.149130162918125,-3.000214847205079
2024-07-22,67579.53056733,Positive,175.0,Hold,0.0,0.14246696542728446,0.0,9627.850644927918,11.315202757028425,-3.7214935507208247
2024-07-23,65919.63232649,Positive,131.0,Hold,0.0,0.14246696542728446,0.0,9391.369979637353,8.581062586417886,-6.08630020362647
2024-07-24,65408.61354468,Positive,2.0,Hold,0.0,0.14246696542728446,0.0,9318.566684516536,7.739326060101605,-6.81433315483464
2024-07-25,65779.28975493,Negative,-111.0,Sell Long,9371.375799346939,0.0,0.0,9371.375799346939,8.349894040594979,-6.286242006530611
2024-07-26,67919.78665783,Positive,4.0,Buy Long,0.0,0.13797710888814427,0.0,9371.375799346939,11.875663526515206,-6.286242006530611
2024-07-27,67951.05781723,Negative,-722.0,Sell Long,9375.690503512531,0.0,0.0,9375.690503512531,11.927172547365688,-6.2430949648746905
2024-07-28,68254.17311899,Positive,225.0,Buy Long,0.0,0.13736435554156587,0.0,9375.690503512531,12.426455998891822,-6.2430949648746905
2024-07-29,66852.07883191,Positive,29.0,Hold,0.0,0.13736435554156587,0.0,9183.092725359274,10.116963634258065,-8.169072746407254
2024-07-30,66174.59591259,Positive,221.0,Hold,0.0,0.13736435554156587,0.0,9090.030720756464,9.001031814438845,-9.099692792435363
2024-07-31,64671.5135246,Positive,51.0,Hold,0.0,0.13736435554156587,0.0,8883.56077720434,6.525194539823169,-11.164392227956595
2024-08-01,65189.48817341,Negative,-64.0,Sell Long,8954.712031024994,0.0,0.0,8954.712031024994,7.378388584991033,-10.45287968975006
2024-08-02,61484.96109131,Positive,269.0,Buy Long,0.0,0.14564068793548626,0.0,8954.712031024994,1.2763902461298755,-10.45287968975006
2024-08-03,60745.27777853,Positive,54.0,Hold,0.0,0.14564068793548626,0.0,8846.984044497316,0.058003594922495474,-11.53015955502684
2024-08-04,58147.32858138,Negative,-2.0,Sell Long,8468.616936202947,0.0,0.0,8468.616936202947,-4.221269125758622,-15.313830637970533
2024-08-05,54077.63736263,Neutral,0.0,Hold,8468.616936202947,0.0,0.0,8468.616936202947,-10.924756104294367,-15.313830637970533
2024-08-06,55998.50801516,Negative,-107.0,Sell Short,0.0,0.0,0.17857618630290623,0.0,-7.76074912819722,-100.0
2024-08-07,55020.49812263,Neutral,0.0,Hold,0.0,0.0,0.17857618630290623,174.64927677452206,-9.371700973695626,-98.25350723225478
2024-08-08,61823.55740612,Neutral,0.0,Hold,0.0,0.0,0.17857618630290623,-1040.2151052637041,1.834117077308536,-100.0
2024-08-09,60931.33675971,Neutral,0.0,Hold,0.0,0.0,0.17857618630290623,-880.8857448870923,0.36447499300631797,-100.0
2024-08-10,60915.04757343,Positive,1133.0,Close Short,9122.023115876767,0.0,0.0,9122.023115876767,0.337643879231431,-8.779768841232325
2024-08-11,58820.33622653,Positive,8.0,Buy Long,0.0,0.15508281150835074,0.0,9122.023115876767,-3.1127088583524576,-8.779768841232325
2024-08-12,59337.8674022,Positive,3.0,Hold,0.0,0.15508281150835074,0.0,9202.283305642892,-2.2602452903288164,-7.977166943571083
2024-08-13,60560.02140482,Neutral,0.0,Hold,0.0,0.15508281150835074,0.0,9391.818384465387,-0.24714576951433892,-6.081816155346132
2024-08-14,58747.3613485,Positive,195.0,Hold,0.0,0.15508281150835074,0.0,9110.705966622396,-3.2329111337439036,-8.89294033377604
2024-08-15,57642.40188585,Negative,-50.0,Sell Long,8939.345746551877,0.0,0.0,8939.345746551877,-5.052970929818363,-10.606542534481232
2024-08-16,58879.36594775,Positive,372.0,Buy Long,0.0,0.1518247624216049,0.0,8939.345746551877,-3.0154766738265835,-10.606542534481232
2024-08-17,59469.54878283,Positive,192.0,Hold,0.0,0.1518247624216049,0.0,9028.950115273208,-2.043343227513354,-9.710498847267917
2024-08-18,58720.22539619,Positive,27.0,Hold,0.0,0.1518247624216049,0.0,8915.184270119636,-3.2776087516177594,-10.848157298803635
2024-08-19,59503.68187683,Positive,4.0,Hold,0.0,0.1518247624216049,0.0,9034.132364160472,-1.9871201042179223,-9.658676358395278
2024-08-20,59046.70928535,Positive,335.0,Hold,0.0,0.1518247624216049,0.0,8964.752609025836,-2.7398331853530564,-10.352473909741638
2024-08-21,61159.90921046,Positive,34.0,Hold,0.0,0.1518247624216049,0.0,9285.588685605015,0.7409734458115989,-7.144113143949853
2024-08-22,60387.04553281,Positive,1.0,Hold,0.0,0.1518247624216049,0.0,9168.248841361516,-0.5320670186444019,-8.317511586384844
2024-08-23,64137.57698019,Positive,661.0,Hold,0.0,0.1518247624216049,0.0,9737.672387314742,5.645708485371073,-2.6232761268525793
2024-08-24,64161.14309054,Negative,-554.0,Sell Long,9741.250306419832,0.0,0.0,9741.250306419832,5.684525954651813,-2.5874969358016826
2024-08-25,64373.56424856,Positive,16.0,Buy Long,0.0,0.15132376807359613,0.0,9741.250306419832,6.034420428264953,-2.5874969358016826
2024-08-26,62927.46935792,Positive,165.0,Hold,0.0,0.15132376807359613,0.0,9522.421778576214,3.652451441411518,-4.775782214237861
2024-08-27,59550.64819719,Positive,25.0,Hold,0.0,0.15132376807359613,0.0,9011.428476423895,-1.9097584322776873,-9.885715235761054
2024-08-28,59069.81141,Positive,252.0,Hold,0.0,0.15132376807359613,0.0,8938.666441957903,-2.7017799809589977,-10.613335580420971
2024-08-29,59379.92694048,Positive,85.0,Hold,0.0,0.15132376807359613,0.0,8985.594292568278,-2.190965939137691,-10.144057074317224
2024-08-30,59180.45617966,Positive,109.0,Hold,0.0,0.15132376807359613,0.0,8955.409625420489,-2.519528863419246,-10.445903745795112
2024-08-31,58969.44183721,Positive,308.0,Hold,0.0,0.15132376807359613,0.0,8923.478140003383,-2.8671060678962887,-10.765218599966174
2024-09-01,57372.10871427,Positive,52.0,Hold,0.0,0.15132376807359613,0.0,8681.763672971336,-5.498190642735596,-13.182363270286643
2024-09-02,59136.19785362,Positive,2.0,Hold,0.0,0.15132376807359613,0.0,8948.712288755485,-2.5924299992435254,-10.512877112445148
2024-09-03,57447.09147034,Neutral,0.0,Hold,0.0,0.15132376807359613,0.0,8693.110346160393,-5.374681044116871,-13.068896538396075
2024-09-04,58028.40797574,Positive,67.0,Hold,0.0,0.15132376807359613,0.0,8781.077350200896,-4.417151979896183,-12.18922649799104
2024-09-05,56154.43223083,Negative,-69.0,Sell Long,8497.50027920259,0.0,0.0,8497.50027920259,-7.503914913216329,-15.024997207974103
2024-09-06,53985.10996318,Positive,21.0,Buy Long,0.0,0.15740451922758375,0.0,8497.50027920259,-11.077164772183751,-15.024997207974103
2024-09-07,54223.27196714,Negative,-82.0,Sell Long,8534.98805493419,0.0,0.0,8534.98805493419,-10.684870662750514,-14.650119450658094
2024-09-08,54891.805986,Positive,77.0,Buy Long,0.0,0.15548747033593713,0.0,8534.98805493419,-9.583679233413356,-14.650119450658094
2024-09-09,57041.7886232,Negative,-15.0,Sell Long,8869.283416458606,0.0,0.0,8869.283416458606,-6.0422850986084855,-11.307165835413944
2024-09-10,57662.56641879,Negative,-395.0,Sell Short,0.0,0.0,0.17342273542548026,0.0,-5.019756448245717,-100.0
2024-09-11,57382.5388044,Positive,1.0,Close Short,10048.563154882186,0.0,0.0,10048.563154882186,-5.481010476080866,0.485631548821857
2024-09-12,58110.57024357,Neutral,0.0,Hold,10048.563154882186,0.0,0.0,10048.563154882186,-4.281816480734032,0.485631548821857
2024-09-13,60631.70969457,Positive,1181.0,Buy Long,0.0,0.16573115298086516,0.0,10048.563154882186,-0.12906272806918234,0.485631548821857
2024-09-14,60167.90452831,Positive,761.0,Hold,0.0,0.16573115298086516,0.0,9971.696189919434,-0.8930302443950284,-0.28303810080566105
2024-09-15,59218.46454126,Positive,347.0,Hold,0.0,0.16573115298086516,0.0,9814.3444061795,-2.4569225025515737,-1.8565559382050016
2024-09-16,58204.02925119,Negative,-173.0,Sell Long,9646.22087593172,0.0,0.0,9646.22087593172,-4.1278732926805795,-3.5377912406828
2024-09-17,60313.3222299,Positive,2.0,Buy Long,0.0,0.15993516057965812,0.0,9646.22087593172,-0.6535020795637513,-3.5377912406828
2024-09-18,61624.11507927,Negative,-1.0,Sell Long,9855.862740782379,0.0,0.0,9855.862740782379,1.5056009887050106,-1.4413725921762126
2024-09-19,62998.45991945,Negative,-1149.0,Sell Short,0.0,0.0,0.15873403909851172,0.0,3.7693852035167974,-100.0
2024-09-20,63176.37438305,Negative,-67.0,Hold,0.0,0.0,0.15873403909851172,-28.24108142127402,4.062441169173604,-100.0
2024-09-21,63424.34803262,Positive,186.0,Close Short,9932.397059592482,0.0,0.0,9932.397059592482,4.470896759920617,-0.6760294040751796
2024-09-22,63685.39387862,Positive,275.0,Buy Long,0.0,0.15596036162582194,0.0,9932.397059592482,4.9008845244467265,-0.6760294040751796
2024-09-23,63389.25979313,Positive,20.0,Hold,0.0,0.15596036162582194,0.0,9886.211880529729,4.413100346414526,-1.1378811947027134
2024-09-24,64345.11185538,Positive,64.0,Hold,0.0,0.15596036162582194,0.0,10035.286913819027,5.9875544040536886,0.35286913819027177
2024-09-25,63128.69326987,Positive,32.0,Hold,0.0,0.15596036162582194,0.0,9845.573831334517,3.983902109538895,-1.5442616866548269
2024-09-26,65193.37131676,Positive,243.0,Hold,0.0,0.15596036162582194,0.0,10167.581766168378,7.384784795288906,1.6758176616837772
2024-09-27,65807.10440955,Negative,-33.0,Sell Long,10263.299801261639,0.0,0.0,10263.299801261639,8.395709598836497,2.6329980126163903
2024-09-28,65932.90890615,Positive,4.0,Buy Long,0.0,0.15566277859620287,0.0,10263.299801261639,8.602931414809646,2.6329980126163903
2024-09-29,65639.17306441,Positive,155.0,Hold,0.0,0.15566277859620287,0.0,10217.576063963097,8.11909756000479,2.175760639630971
2024-09-30,63319.42173129,Positive,3.0,Hold,0.0,0.15566277859620287,0.0,9856.477125797392,4.298064951101566,-1.4352287420260836
2024-10-01,61050.31436029,Positive,371.0,Hold,0.0,0.15566277859620287,0.0,9503.261567494406,0.5604517276909793,-4.967384325055937
2024-10-02,60661.48706938,Positive,88.0,Hold,0.0,0.15566277859620287,0.0,9442.735630997322,-0.08001422940812668,-5.57264369002678
2024-10-03,60780.11833479,Positive,1.0,Hold,0.0,0.15566277859620287,0.0,9461.202103399426,0.115392031209217,-5.38797896600574
2024-10-04,62101.60712141,Positive,218.0,Hold,0.0,0.15566277859620287,0.0,9666.90871980842,2.292113162427881,-3.3309128019158014
2024-10-05,62236.09769079,Positive,114.0,Hold,0.0,0.15566277859620287,0.0,9687.843895533095,2.513642446129058,-3.1215610446690514
2024-10-06,62836.23699858,Positive,7.0,Hold,0.0,0.15566277859620287,0.0,9781.26324772849,3.5021759290976813,-2.1873675227151033
2024-10-07,62366.19963699,Positive,1.0,Hold,0.0,0.15566277859620287,0.0,9708.095925979362,2.7279429066199548,-2.9190407402063827
2024-10-08,62179.89290057,Positive,40.0,Hold,0.0,0.15566277859620287,0.0,9679.094901717033,2.421063412703809,-3.209050982829667
2024-10-09,60590.5428459,Positive,382.0,Hold,0.0,0.15566277859620287,0.0,9431.692256045075,-0.19687166471166737,-5.683077439549251
2024-10-10,60245.6980667,Positive,36.0,Hold,0.0,0.15566277859620287,0.0,9378.01275953041,-0.7648908000045063,-6.219872404695907
2024-10-11,62394.88358932,Positive,18.0,Hold,0.0,0.15566277859620287,0.0,9712.560949700171,2.775190348895479,-2.8743905029982852
2024-10-12,63190.9502213,Negative,-88.0,Sell Long,9836.478893581898,0.0,0.0,9836.478893581898,4.086450101708816,-1.6352110641810211
2024-10-13,62831.12164332,Negative,-1150.0,Sell Short,0.0,0.0,0.1591567958434364,0.0,3.493750052161855,-100.0
2024-10-14,66045.91061671,Positive,3.0,Close Short,9488.344487682438,0.0,0.0,9488.344487682438,8.789064822622311,-5.116555123175622
2024-10-15,66898.43020982,Positive,973.0,Buy Long,0.0,0.1418320946832867,0.0,9488.344487682438,10.193312389373773,-5.116555123175622
2024-10-16,67641.12001347,Positive,476.0,Hold,0.0,0.1418320946832867,0.0,9593.681738234036,11.416651252263781,-4.063182617659641
2024-10-17,67305.87489348,Positive,665.0,Hold,0.0,0.1418320946832867,0.0,9546.133220633503,10.864444419932916,-4.538667793664972
2024-10-18,68430.27281233,Positive,2.0,Hold,0.0,0.1418320946832867,0.0,9705.608932721529,12.716522723313094,-2.943910672784714
2024-10-19,68323.61129534,Positive,572.0,Hold,0.0,0.1418320946832867,0.0,9690.48090634474,12.540832713476682,-3.095190936552608
2024-10-20,68938.6041938,Positive,1.0,Hold,0.0,0.1418320946832867,0.0,9777.706637348667,13.55383263536874,-2.2229336265133317
2024-10-21,67419.95771592,Negative,-609.0,Sell Long,9562.31382630755,0.0,0.0,9562.31382630755,11.052358606438705,-4.376861736924493
2024-10-22,67388.70987963,Positive,60.0,Buy Long,0.0,0.14189786157633522,0.0,9562.31382630755,11.000888002793802,-4.376861736924493
2024-10-23,66663.68284526,Positive,782.0,Hold,0.0,0.14189786157633522,0.0,9459.434040545417,9.80664278301065,-5.405659594545832
2024-10-24,68114.91856229,Negative,-345.0,Sell Long,9665.361285435172,0.0,0.0,9665.361285435172,12.19707960216682,-3.3463871456482774
2024-10-25,66476.68631485,Negative,-87.0,Sell Short,0.0,0.0,0.15042867739582463,0.0,9.498627078806969,-100.0
2024-10-26,67025.03468737,Positive,213.0,Close Short,9917.512679569663,0.0,0.0,9917.512679569663,10.401851912660126,-0.8248732043033671
2024-10-27,67950.00097515,Positive,1802.0,Buy Long,0.0,0.1459530910558279,0.0,9917.512679569663,11.925431745240703,-0.8248732043033671
2024-10-28,69877.9379964,Positive,943.0,Hold,0.0,0.1459530910558279,0.0,10198.901047182066,15.101078255679365,1.9890104718206565
2024-10-29,72692.83855247,Positive,480.0,Hold,0.0,0.1459530910558279,0.0,10609.744484355251,19.737707476233364,6.097444843552512
2024-10-30,72448.51936161,Negative,-52.0,Sell Long,10574.085343244975,0.0,0.0,10574.085343244975,19.33527141253627,5.740853432449748
2024-10-31,70350.66875177,Positive,935.0,Buy Long,0.0,0.15030539909372126,0.0,10574.085343244977,15.879747764652466,5.740853432449767
2024-11-01,69556.93986447,Positive,172.0,Hold,0.0,0.15030539909372126,0.0,10454.783606067132,14.572338682609749,4.547836060671325
2024-11-02,69438.65233749,Positive,835.0,Hold,0.0,0.15030539909372126,0.0,10437.004352116595,14.37749861877877,4.370043521165953
2024-11-03,68897.13164781,Negative,-28.0,Sell Long,10355.610868736736,0.0,0.0,10355.610868736736,13.485520162243066,3.556108687367359
2024-11-04,67763.74712889,Positive,676.0,Buy Long,0.0,0.15281933640770856,0.0,10355.610868736736,11.618639370587365,3.556108687367359
2024-11-05,69604.82276385,Positive,18.0,Hold,0.0,0.15281933640770856,0.0,10636.962825547724,14.65121011909847,6.369628255477237
2024-11-06,75645.35295892,Negative,-30.0,Sell Long,11560.072641509048,0.0,0.0,11560.072641509048,24.601010565762575,15.600726415090485
2024-11-07,75842.18810599,Positive,937.0,Buy Long,0.0,0.15242272052269593,0.0,11560.072641509047,24.9252321772752,15.600726415090465
2024-11-08,76544.19419728,Positive,150.0,Hold,0.0,0.15242272052269593,0.0,11667.074319766973,26.08155791278411,16.670743197669726
2024-11-09,76788.25861629,Positive,83.0,Hold,0.0,0.15242272052269593,0.0,11704.275282495268,26.483574323075782,17.042752824952675
2024-11-10,80319.52636667,Positive,1082.0,Hold,0.0,0.15242272052269593,0.0,12242.520719902248,32.30018450552258,22.42520719902248
2024-11-11,88582.53333678,Positive,444.0,Hold,0.0,0.15242272052269593,0.0,13501.990721984414,45.91078949994662,35.019907219844136
2024-11-12,88068.44592757,Positive,912.0,Hold,0.0,0.15242272052269593,0.0,13423.632120486162,45.06399841231052,34.23632120486161
2024-11-13,90550.03355035,Positive,1599.0,Hold,0.0,0.15242272052269593,0.0,13801.882457165737,49.151603447001726,38.01882457165737
2024-11-14,87222.15230398,Positive,304.0,Hold,0.0,0.15242272052269593,0.0,13294.637744017562,43.67000609672252,32.946377440175624
2024-11-15,91104.81289406,Positive,1890.0,Hold,0.0,0.15242272052269593,0.0,13886.443434023811,50.06542120530892,38.86443434023811
2024-11-16,90648.35951276,Positive,1128.0,Hold,0.0,0.15242272052269593,0.0,13816.869567854283,49.313563353353025,38.168695678542825
