Date,Close,Volume,,Date,Weighted_Sentiment,Simple_Avg_Sentiment,Close,Vol
2024/1/18,41262.05859,25218357242,,2024/3/28,-0.022907266,-0.022907266,70744.95313,34374900617
2024/1/19,41618.40625,25752407154,,2024/3/27,-0.000362556,-0.002635126,69455.34375,40827113309
2024/1/20,41665.58594,11586690904,,2024/3/25,0,0,69958.8125,42700139523
2024/1/21,41545.78516,9344043642,,2024/3/24,0,0,67234.17188,27206630673
2024/1/22,39507.36719,31338708143,,2024/3/22,0.028985507,0.028985507,63778.76172,41401116964
2024/1/23,39845.55078,29244553045,,2024/3/21,0.006756757,0.006756757,65491.39063,44480350565
2024/1/24,40077.07422,22359526178,,2024/3/20,-0.005347594,-0.005882353,67913.67188,66792634382
2024/1/25,39933.80859,18491782013,,2024/3/18,-0.014405852,-0.014132265,67548.59375,49261579492
2024/1/26,41816.87109,25598119893,,2024/3/17,-0.015869248,-0.008157839,68390.625,44716864318
2024/1/27,42120.05469,11422941934,,2024/3/16,0,0,65315.11719,46842198371
2024/1/28,42035.59375,16858971687,,2024/3/15,-0.041867955,-0.041867955,69403.77344,78320453976
2024/1/29,43288.24609,20668476578,,2024/3/14,-0.006858072,-0.006549114,71396.59375,59594605698
2024/1/30,42952.60938,23842814518,,2024/3/13,0.004696128,-0.000306916,73083.5,48212536929
2024/1/31,42582.60547,24673628793,,2024/3/12,-0.015331195,-0.007456659,71481.28906,62554434520
2024/2/1,43075.77344,21423953779,,2024/3/11,-0.005208333,-0.005208333,72123.90625,65716656765
2024/2/2,43185.85938,18603843039,,2024/3/10,0.000878349,0.000966184,69019.78906,35683977532
2024/2/3,42992.25,11169245236,,2024/3/9,-0.000711057,0.000743463,68498.88281,21609650379
2024/2/4,42583.58203,14802225490,,2024/3/8,0.000130131,0.003793447,68300.09375,59202881172
2024/2/5,42658.66797,18715487317,,2024/3/7,-0.012329536,-0.003862801,66925.48438,46989543159
2024/2/6,43084.67188,16798476726,,2024/3/6,-0.001536335,0.000186866,66106.80469,68750229073
2024/2/7,44318.22266,21126587775,,2024/3/5,0.00495312,-0.005469382,63801.19922,1.02803E+11
2024/2/8,45301.56641,26154524080,,2024/3/4,0.002071947,-0.000680824,68330.41406,70670471105
2024/2/9,47147.19922,39316770844,,2024/3/3,0,0,63167.37109,26253811450
2024/2/10,47771.27734,16398681570,,2024/3/2,0,0,62029.84766,23888473685
2024/2/11,48293.91797,19315867136,,2024/3/1,-0.020454545,-0.018181818,62440.63281,40186368423
2024/2/12,49958.22266,34511985805,,2024/2/29,0.001344841,0.000297114,61198.38281,65496611844
2024/2/13,49742.44141,35593051468,,2024/2/28,0.004302594,0.003831981,62504.78906,83239156760
2024/2/14,51826.69531,39105608050,,2024/2/26,0,0,54522.40234,34074411896
2024/2/15,51938.55469,38564360533,,2024/2/22,0,0,51304.97266,25413900611
2024/2/16,52160.20313,28180567298,,2024/2/20,0,0,52284.875,33353758256
2024/2/17,51662.99609,20009091006,,2024/2/17,0.016666667,0.016666667,51662.99609,20009091006
2024/2/18,52122.54688,17595377311,,2024/2/16,0.005681818,0.00625,52160.20313,28180567298
2024/2/19,51779.14453,21362184346,,2024/2/15,0.032654515,0.033742999,51938.55469,38564360533
2024/2/20,52284.875,33353758256,,2024/2/14,-0.008427207,-0.004803939,51826.69531,39105608050
2024/2/21,51839.17969,28624907020,,2024/2/13,0.012305325,-0.004783752,49742.44141,35593051468
2024/2/22,51304.97266,25413900611,,2024/2/12,0.166666667,0.166666667,49958.22266,34511985805
2024/2/23,50731.94922,21427078270,,2024/2/11,0,0,48293.91797,19315867136
2024/2/24,51571.10156,15174077879,,2024/2/10,-0.002648746,-0.000793471,47771.27734,16398681570
2024/2/25,51733.23828,15413239245,,2024/2/9,0.005103696,-0.00186763,47147.19922,39316770844
2024/2/26,54522.40234,34074411896,,2024/2/8,-0.004641657,-0.003484021,45301.56641,26154524080
2024/2/27,57085.37109,49756832031,,2024/2/7,-0.003597282,-0.005415036,44318.22266,21126587775
2024/2/28,62504.78906,83239156760,,2024/1/30,0.050498244,0.041262354,42952.60938,23842814518
2024/2/29,61198.38281,65496611844,,2024/1/29,0.007909916,0.004427371,43288.24609,20668476578
2024/3/1,62440.63281,40186368423,,2024/1/28,0.00196781,0.003570086,42035.59375,16858971687
2024/3/2,62029.84766,23888473685,,2024/1/27,0.003492984,-0.00332277,42120.05469,11422941934
2024/3/3,63167.37109,26253811450,,2024/1/26,-0.001127882,0.000419238,41816.87109,25598119893
2024/3/4,68330.41406,70670471105,,2024/1/25,0.001658322,-0.002751705,39933.80859,18491782013
2024/3/5,63801.19922,1.02803E+11,,2024/1/24,-0.002332505,-0.002715111,40077.07422,22359526178
2024/3/6,66106.80469,68750229073,,2024/1/23,-0.005684305,-0.004866516,39845.55078,29244553045
2024/3/7,66925.48438,46989543159,,2024/1/22,-0.00677418,-0.006907024,39507.36719,31338708143
2024/3/8,68300.09375,59202881172,,2024/1/21,-0.00321451,-0.002926235,41545.78516,9344043642
2024/3/9,68498.88281,21609650379,,2024/1/20,-0.005795769,-0.004820153,41665.58594,11586690904
2024/3/10,69019.78906,35683977532,,2024/1/19,0.001058006,-0.000822015,41618.40625,25752407154
2024/3/11,72123.90625,65716656765,,2024/1/17,0,0,42742.65234,20851232595
2024/3/12,71481.28906,62554434520,,2024/1/16,0.006967607,0.005747805,43154.94531,24062872740
2024/3/13,73083.5,48212536929,,2024/1/15,-0.007497336,-0.00779218,42511.96875,22320220558
2024/3/14,71396.59375,59594605698,,2024/1/14,-0.031149683,-0.000521743,41796.26953,17521429522
2024/3/15,69403.77344,78320453976,,2024/1/13,-0.009044597,-0.00619047,42842.38281,20601860469
2024/3/16,65315.11719,46842198371,,2024/1/12,-0.029411765,-0.014705882,42853.16797,43332698900
2024/3/17,68390.625,44716864318,,2024/1/11,-0.002097119,-0.002387795,46368.58594,45833734549
2024/3/18,67548.59375,49261579492,,2024/1/10,-0.021908542,-0.015056689,46627.77734,50114613298
2024/3/19,61912.77344,74215844794,,2024/1/8,-0.011411024,-0.013867164,46970.50391,42746192015
2024/3/20,67913.67188,66792634382,,2024/1/7,-0.002067539,-0.011575026,43943.09766,19330573863
2024/3/21,65491.39063,44480350565,,2023/12/28,-0.016129032,-0.010752688,42627.85547,22992093014
2024/3/22,63778.76172,41401116964,,2023/12/27,-0.011904762,-0.008928571,43442.85547,25260941032
2024/3/23,64062.20313,24738964812,,2023/12/22,0.033333333,0.033333333,43997.90234,21028503216
2024/3/24,67234.17188,27206630673,,2023/12/19,0,0,42270.52734,23171001281
2024/3/25,69958.8125,42700139523,,2023/12/11,0,0,41243.83203,40632672038
2024/3/26,69987.83594,36010437368,,2023/12/9,-0.018629453,-0.017772861,43725.98438,17368210171
2024/3/27,69455.34375,40827113309,,2023/12/8,0.003047091,0.000292398,44166.60156,24421116687
2024/3/28,70744.95313,34374900617,,2023/12/7,-0.003744644,-0.002990147,43292.66406,27635760671
2024/3/29,69892.82813,25230851763,,2023/12/6,-0.009115297,-0.005147546,43746.44531,29909761586
2024/3/30,69645.30469,17130241883,,2023/12/5,-0.003671186,-0.002129597,44080.64844,36312154535
2024/3/31,71333.64844,20050941373,,2023/12/4,-0.001847203,-0.002918747,41980.09766,39856129827
2024/4/1,69702.14844,34873527352,,2023/12/2,0,0,39476.33203,15534035612
2024/4/2,65446.97266,50705240709,,2023/12/1,0.04,0.04,38688.75,23512784002
2024/4/3,65980.8125,34488018367,,2023/11/30,0.112637363,0.096428571,37712.74609,18115982627
2024/4/4,68508.84375,34439527442,,2023/11/29,-0.000628985,0.003232424,37858.49219,20728546658
2024/4/5,67837.64063,33748230056,,2023/11/28,0.00218931,-0.004817957,37831.08594,21696137014
2024/4/6,68896.10938,19967785809,,2023/11/4,0.018292683,0.018292683,35082.19531,9561294264
2024/4/7,69362.55469,21204930369,,2023/11/3,-0.01183432,-0.014792899,34732.32422,17158456701
2024/4/8,71631.35938,37261432669,,2023/11/2,0.083333333,0.066666667,34938.24219,20998158544
2024/4/9,69139.01563,36426900409,,2023/11/1,-0.010077622,-0.009207536,35437.25391,22446272005
2024/4/10,70587.88281,38318601774,,2023/10/31,-0.00787365,-0.006110144,34667.78125,15758270810
2024/4/11,70060.60938,30153382941,,2023/10/27,0.01637737,0.010776845,33909.80078,16418032871
2024/4/12,67195.86719,44129299406,,2023/10/26,-0.006088063,-0.006022741,34156.64844,19427195376
2024/4/13,63821.47266,52869738185,,2023/9/1,0,0,25800.72461,17202862221
2024/4/14,65738.72656,49084320047,,2023/8/29,0,0,27727.39258,29368391712
2024/4/15,63426.21094,43595917654,,2023/8/27,0.009763314,0.006082409,26089.69336,6913768611
2024/4/16,63811.86328,42847528078,,2023/8/26,-0.013483497,0.002046268,26008.46289,6034817316
2024/4/17,61276.69141,41915247049,,2023/8/17,0,0,26664.55078,31120851211
2024/4/18,63512.75391,36006307335,,2023/8/16,-0.003785919,-0.005477023,28701.7793,14949271904
2024/4/19,63843.57031,49920425401,,2023/8/15,-0.007598307,-0.008037621,29170.34766,12640195779
2024/4/20,64994.44141,23097485495,,2023/7/28,0,0,29319.24609,11218474952
2024/4/21,64926.64453,20506644853,,2023/7/26,0,0,29354.97266,13497554655
2024/4/22,66837.67969,28282686673,,2023/7/25,0.016176085,-0.002496934,29227.39063,10266772793
2024/4/23,66407.27344,24310975583,,2023/5/8,0,0,27694.27344,19122903752
2024/4/24,64276.89844,30276655120,,2023/5/7,0,0,28454.97852,11301355486
2024/4/25,64481.70703,32155786816,,2023/5/5,0,0,29534.38477,17936566518
2024/4/26,63755.32031,24139372950,,2023/5/2,0,0,28680.53711,16432924527
2024/4/27,63419.14063,19530783039,,2023/4/29,0,0,29248.48828,10662634333
2024/4/28,63113.23047,17334827993,,2023/4/28,0.25,0.25,29340.26172,17544464887
2024/4/29,63841.12109,26635912073,,2023/4/27,0.016649538,0.010688592,29473.78711,27153445027
2024/4/30,60636.85547,37840840057,,2023/4/26,0.00446671,0.002460889,28422.70117,31854242019
2024/5/1,58254.01172,48439780271,,2023/4/25,-0.003126709,-0.004272789,28307.59766,17733373139
2024/5/2,59123.43359,32711813559,,2023/4/24,-0.01397582,-0.015306232,27525.33984,17703288330
2024/5/3,62889.83594,33172023048,,2023/4/23,-0.004410641,-0.003623454,27591.38477,12785446832
2024/5/4,63891.47266,20620477992,,,,,,
2024/5/5,64031.13281,18296164805,,,,,,
2024/5/6,63161.94922,28697928697,,,,,,
2024/5/7,62334.81641,25930730982,,,,,,
2024/5/8,61187.94141,26088172222,,,,,,
2024/5/9,63049.96094,25453338161,,,,,,
2024/5/10,60792.77734,27804954694,,,,,,
2024/5/11,60793.71094,13842272968,,,,,,
2024/5/12,61448.39453,13800459405,,,,,,
2024/5/13,62901.44922,27889181179,,,,,,
2024/5/14,61552.78906,28186271527,,,,,,
2024/5/15,66267.49219,39815167074,,,,,,
2024/5/16,65231.58203,31573077994,,,,,,
2024/5/17,67051.875,28031279310,,,,,,
2024/5/18,66940.80469,16712277406,,,,,,
2024/5/19,66278.36719,19249094538,,,,,,
2024/5/20,71448.19531,43850655717,,,,,,
2024/5/21,70136.53125,46932005990,,,,,,
2024/5/22,69122.33594,32802561717,,,,,,
2024/5/23,67929.5625,41895680979,,,,,,
2024/5/24,68526.10156,29197308153,,,,,,
2024/5/25,69265.94531,15473071741,,,,,,
2024/5/26,68518.09375,15628433737,,,,,,
2024/5/27,69394.55469,25870990717,,,,,,
2024/5/28,68296.21875,32722265965,,,,,,
2024/5/29,67578.09375,26707072906,,,,,,
2024/5/30,68364.99219,29509712534,,,,,,
2024/5/31,67491.41406,27387283769,,,,,,
2024/6/1,67706.9375,11641495604,,,,,,
2024/6/2,67751.60156,17110588415,,,,,,
2024/6/3,68804.78125,32401285324,,,,,,
2024/6/4,70567.76563,33149696545,,,,,,
2024/6/5,71082.82031,32810771409,,,,,,
2024/6/6,70757.16406,25223152007,,,,,,
2024/6/7,69342.58594,36188381096,,,,,,
2024/6/8,69305.77344,14262185861,,,,,,
2024/6/9,69647.99219,13534028500,,,,,,
2024/6/10,69512.28125,20597699541,,,,,,
2024/6/11,67332.03125,37116136345,,,,,,
2024/6/12,68241.1875,34497940694,,,,,,
2024/6/13,66756.39844,28955204146,,,,,,
2024/6/14,66011.09375,27403884779,,,,,,
2024/6/15,66191,14121265576,,,,,,
2024/6/16,66639.04688,13281140541,,,,,,
2024/6/17,66490.29688,30006354476,,,,,,
2024/6/18,65140.74609,39481285950,,,,,,
2024/6/19,64960.29688,21103423504,,,,,,
2024/6/20,64828.65625,25641109124,,,,,,
2024/6/21,64096.19922,26188171739,,,,,,
2024/6/22,64252.57813,9858198793,,,,,,
2024/6/23,63180.79688,11170471802,,,,,,
2024/6/24,60277.41406,43152133651,,,,,,
2024/6/25,61804.64063,29201215431,,,,,,
2024/6/26,60811.27734,22506003064,,,,,,
2024/6/27,61604.80078,21231745045,,,,,,
2024/6/28,60320.13672,24952866877,,,,,,
2024/6/29,60887.37891,12652903396,,,,,,
2024/6/30,62678.29297,17333226409,,,,,,
2024/7/1,62851.98047,25468379421,,,,,,
2024/7/2,62029.01563,20151616992,,,,,,
2024/7/3,60173.92188,29756701685,,,,,,
2024/7/4,56977.70313,41149609230,,,,,,
2024/7/5,56662.375,55417544033,,,,,,
2024/7/6,58303.53906,20610320577,,,,,,
2024/7/7,55849.10938,20553359505,,,,,,
2024/7/8,56705.09766,39766159899,,,,,,
2024/7/9,58009.22656,27849512607,,,,,,
2024/7/10,57742.49609,26175260526,,,,,,
2024/7/11,57344.91406,28707803842,,,,,,
2024/7/12,57899.46484,25604805221,,,,,,
2024/7/13,59231.95313,17080061806,,,,,,
2024/7/14,60787.79297,22223416061,,,,,,
2024/7/15,64870.15234,38094526099,,,,,,
2024/7/16,65097.14844,41617346768,,,,,,
2024/7/17,64118.79297,32525071311,,,,,,
2024/7/18,63974.06641,27239305337,,,,,,
2024/7/19,66710.15625,37003855410,,,,,,
2024/7/20,67163.64844,19029581250,,,,,,
2024/7/21,68154.52344,26652190004,,,,,,
2024/7/22,67585.25,42649109453,,,,,,
2024/7/23,65927.67188,35605668666,,,,,,
2024/7/24,65372.13281,27470942309,,,,,,
2024/7/25,65777.22656,38315761670,,,,,,
2024/7/26,67912.0625,30488630457,,,,,,
2024/7/27,67813.33594,34691905492,,,,,,
2024/7/28,68255.86719,18043166945,,,,,,
2024/7/29,66819.91406,40780682628,,,,,,
2024/7/30,66201.01563,31380492109,,,,,,
2024/7/31,64619.25,31292785994,,,,,,
2024/8/1,65357.5,40975554494,,,,,,
2024/8/2,61415.06641,43060875727,,,,,,
2024/8/3,60680.09375,31753030589,,,,,,
2024/8/4,58116.97656,31758917219,,,,,,
2024/8/5,53991.45703,1.08991E+11,,,,,,
2024/8/6,56034.31641,49300484106,,,,,,
2024/8/7,55027.46094,41637562185,,,,,,
2024/8/8,61710.13672,45298472567,,,,,,
2024/8/9,60880.11328,33425553115,,,,,,
2024/8/10,60945.8125,15745822278,,,,,,
2024/8/11,58719.48438,22759754812,,,,,,
2024/8/12,59354.51563,37078637820,,,,,,
2024/8/13,60609.56641,30327698167,,,,,,
2024/8/14,58737.26953,29961696180,,,,,,
2024/8/15,57560.09766,35682112440,,,,,,
2024/8/16,58894.10547,29350938673,,,,,,
2024/8/17,59478.97266,13589684021,,,,,,
2024/8/18,58483.96484,17740625837,,,,,,
2024/8/19,59493.45313,25911207712,,,,,,
2024/8/20,59012.79297,31613400008,,,,,,
2024/8/21,61175.19141,32731154072,,,,,,
2024/8/22,60381.91406,27625734377,,,,,,
2024/8/23,64094.35547,42530509233,,,,,,
2024/8/24,64178.99219,21430585163,,,,,,
2024/8/25,64333.54297,18827683555,,,,,,
2024/8/26,62880.66016,27682040631,,,,,,
2024/8/27,59504.13281,39103882198,,,,,,
2024/8/28,59027.625,40289564698,,,,,,
2024/8/29,59388.17969,32224990582,,,,,,
2024/8/30,59119.47656,32292756405,,,,,,
2024/8/31,58969.89844,12403470760,,,,,,
2024/9/1,57325.48828,24592449997,,,,,,
2024/9/2,59112.48047,27036454524,,,,,,
2024/9/3,57431.02344,26666961053,,,,,,
2024/9/4,57971.53906,35627680312,,,,,,
2024/9/5,56160.48828,31030280656,,,,,,
2024/9/6,53948.75391,49361693566,,,,,,
2024/9/7,54139.6875,19061486526,,,,,,
2024/9/8,54841.56641,18268287531,,,,,,
2024/9/9,57019.53516,34618096173,,,,,,
2024/9/10,57648.71094,28857630507,,,,,,
2024/9/11,57343.17188,37049062672,,,,,,
2024/9/12,58127.01172,33835707949,,,,,,
2024/9/13,60571.30078,32490528356,,,,,,
2024/9/14,60005.12109,16428405496,,,,,,
2024/9/15,59182.83594,18120960867,,,,,,
2024/9/16,58192.50781,32032822113,,,,,,
2024/9/17,60308.53906,38075570118,,,,,,
2024/9/18,61649.67969,40990702891,,,,,,
2024/9/19,62940.45703,42710252573,,,,,,
2024/9/20,63192.97656,35177164222,,,,,,
2024/9/21,63394.83984,14408616220,,,,,,
2024/9/22,63648.71094,20183348802,,,,,,
2024/9/23,63329.80078,31400285425,,,,,,
2024/9/24,64301.96875,29938335243,,,,,,
2024/9/25,63143.14453,25078377700,,,,,,
2024/9/26,65181.01953,36873129847,,,,,,
2024/9/27,65790.66406,32058813449,,,,,,
2024/9/28,65887.64844,15243637984,,,,,,
2024/9/29,65635.30469,14788214575,,,,,,
2024/9/30,63329.5,37112957475,,,,,,
2024/10/1,60837.00781,50220923500,,,,,,
2024/10/2,60632.78516,40762722398,,,,,,
2024/10/3,60759.40234,36106447279,,,,,,
2024/10/4,62067.47656,29585472513,,,,,,
2024/10/5,62089.94922,13305410749,,,,,,
2024/10/6,62818.95313,14776233667,,,,,,
2024/10/7,62236.66016,34253562610,,,,,,
2024/10/8,62131.96875,28134475157,,,,,,
2024/10/9,60582.10156,27670982363,,,,,,
2024/10/10,60274.5,30452813570,,,,,,
2024/10/11,62445.08984,30327141594,,,,,,
2024/10/12,63193.02344,16744110886,,,,,,
2024/10/13,62851.375,18177529690,,,,,,
2024/10/14,66046.125,43706958056,,,,,,
2024/10/15,67041.10938,48863870879,,,,,,
2024/10/16,67612.71875,38195189534,,,,,,
2024/10/17,67399.83594,32790898511,,,,,,
2024/10/18,68418.78906,36857165014,,,,,,
2024/10/19,68362.73438,14443497908,,,,,,
2024/10/20,69001.70313,18975847518,,,,,,
2024/10/21,67367.85156,37498611780,,,,,,
2024/10/22,67361.40625,31808472566,,,,,,
2024/10/23,66432.19531,32263980353,,,,,,
2024/10/24,68161.05469,31414428647,,,,,,
2024/10/25,66642.41406,41469984306,,,,,,
2024/10/26,67014.69531,19588098156,,,,,,
2024/10/27,67929.29688,16721307878,,,,,,
2024/10/28,69907.75781,38799856657,,,,,,
2024/10/29,72720.49219,58541874402,,,,,,
2024/10/30,72339.53906,40646637831,,,,,,
2024/10/31,70215.1875,40627912076,,,,,,
2024/11/1,69482.46875,49989795365,,,,,,
2024/11/2,69289.27344,18184612091,,,,,,
2024/11/3,68741.11719,34868307655,,,,,,
2024/11/4,67811.50781,41184819348,,,,,,
2024/11/5,69359.5625,46046889204,,,,,,
2024/11/6,75639.07813,1.18593E+11,,,,,,
2024/11/7,75904.85938,63467654989,,,,,,
2024/11/8,76545.47656,55176858003,,,,,,
2024/11/9,76778.86719,29009480361,,,,,,
2024/11/10,80474.1875,82570594495,,,,,,
2024/11/11,88701.48438,1.17967E+11,,,,,,
2024/11/12,87955.8125,1.33673E+11,,,,,,
2024/11/13,90584.16406,1.23559E+11,,,,,,
2024/11/14,87250.42969,87616705248,,,,,,
2024/11/15,91066.00781,78243109518,,,,,,
2024/11/16,90558.47656,44333192814,,,,,,
2024/11/17,89845.85156,46350159305,,,,,,
2024/11/18,90542.64063,75535775084,,,,,,
2024/11/19,92343.78906,74521048295,,,,,,
2024/11/20,94339.49219,71730956426,,,,,,
2024/11/21,98504.72656,1.06025E+11,,,,,,
2024/11/22,98997.66406,78473580551,,,,,,
2024/11/23,97777.28125,44414644677,,,,,,
2024/11/24,98013.82031,51712020623,,,,,,
2024/11/25,93102.29688,80909462490,,,,,,
2024/11/26,91985.32031,91656519855,,,,,,
2024/11/27,95962.53125,71133452438,,,,,,
2024/11/28,95652.46875,52260008261,,,,,,
2024/11/29,97461.52344,54968682476,,,,,,
2024/11/30,96449.05469,31634227866,,,,,,
2024/12/1,97279.78906,36590695296,,,,,,
2024/12/2,95865.30469,72680784305,,,,,,
2024/12/3,96002.16406,67067810961,,,,,,
2024/12/4,98768.53125,77199817112,,,,,,
2024/12/5,96593.57031,1.49219E+11,,,,,,
2024/12/6,99920.71094,94534772658,,,,,,
2024/12/7,99923.33594,44177510897,,,,,,
2024/12/8,101236.0156,44125751925,,,,,,
2024/12/9,97432.71875,1.10676E+11,,,,,,
2024/12/10,96675.42969,1.04824E+11,,,,,,
2024/12/11,101173.0313,85391409936,,,,,,
2024/12/12,100043,72073983533,,,,,,
2024/12/13,101459.2578,56894751583,,,,,,
2024/12/14,101372.9688,40422968793,,,,,,
2024/12/15,104298.6953,51145914137,,,,,,
2024/12/16,106029.7188,91020417816,,,,,,
2024/12/17,106140.6016,68589364868,,,,,,
2024/12/18,100041.5391,93865656139,,,,,,
2024/12/19,97490.95313,97221662392,,,,,,
2024/12/20,97755.92969,1.05634E+11,,,,,,
2024/12/21,97224.72656,51765334294,,,,,,
2024/12/22,95104.9375,43147981314,,,,,,
2024/12/23,94686.24219,65239002919,,,,,,
2024/12/24,98676.09375,47114953674,,,,,,
2024/12/25,99299.19531,33700394629,,,,,,
2024/12/26,95795.51563,47054980873,,,,,,
2024/12/27,94164.85938,52419934565,,,,,,
2024/12/28,95163.92969,24107436185,,,,,,
2024/12/29,93530.22656,29635885267,,,,,,
2024/12/30,92643.21094,56188003691,,,,,,
2024/12/31,93429.20313,43625106843,,,,,,
2025/1/1,94419.75781,24519888919,,,,,,
2025/1/2,96886.875,46009564411,,,,,,
2025/1/3,98107.42969,35611391163,,,,,,
2025/1/4,98236.22656,22342608078,,,,,,
2025/1/5,98314.96094,20525254825,,,,,,
2025/1/6,102078.0859,51823432705,,,,,,
2025/1/7,96922.70313,58685738547,,,,,,
2025/1/8,95043.52344,63875859171,,,,,,
2025/1/9,92484.03906,62777261693,,,,,,
2025/1/10,94701.45313,62058693684,,,,,,
2025/1/11,94566.59375,18860894100,,,,,,
2025/1/12,94488.4375,20885130965,,,,,,
2025/1/13,94516.52344,72978998252,,,,,,
2025/1/14,96534.04688,53769675818,,,,,,
2025/1/15,100504.4922,57805923627,,,,,,
2025/1/16,99756.90625,54103781805,,,,,,
2025/1/17,104462.0391,71888972663,,,,,,
2025/1/18,104408.0703,50445655726,,,,,,
2025/1/19,101089.6094,76789928525,,,,,,
2025/1/20,102016.6641,1.2628E+11,,,,,,
2025/1/21,106146.2656,88733878242,,,,,,
2025/1/22,103653.0703,53878181052,,,,,,
2025/1/23,103960.1719,1.04105E+11,,,,,,
2025/1/24,104819.4844,52388229265,,,,,,
2025/1/25,104714.6484,23888996502,,,,,,
2025/1/26,102682.5,22543395879,,,,,,
2025/1/27,102087.6875,89006608428,,,,,,
2025/1/28,101332.4766,47180685494,,,,,,
2025/1/29,103703.2109,47432049818,,,,,,
2025/1/30,104735.3047,41915744521,,,,,,
2025/1/31,102405.0234,45732764360,,,,,,
2025/2/1,100655.9063,27757944848,,,,,,
2025/2/2,97688.97656,63091816853,,,,,,
2025/2/3,101405.4219,1.15401E+11,,,,,,
2025/2/4,97871.82031,73002130211,,,,,,
2025/2/5,96615.44531,49125911241,,,,,,
2025/2/6,96593.29688,45302471947,,,,,,
2025/2/7,96529.08594,55741290456,,,,,,
2025/2/8,96482.45313,22447526395,,,,,,
2025/2/9,96500.09375,27732901800,,,,,,
2025/2/10,97437.55469,40078962391,,,,,,
2025/2/11,95747.42969,37488783272,,,,,,
2025/2/12,97885.85938,49340445530,,,,,,
2025/2/13,96623.86719,37147280860,,,,,,
2025/2/14,97508.96875,32697987277,,,,,,
2025/2/15,97580.35156,17047266288,,,,,,
2025/2/16,96175.03125,16536755396,,,,,,
2025/2/17,95773.38281,27336550690,,,,,,
2025/2/18,95539.54688,37325720482,,,,,,
2025/2/19,96635.60938,28990872862,,,,,,
2025/2/20,98333.9375,31668022771,,,,,,
2025/2/21,96125.54688,49608706470,,,,,,
2025/2/22,96577.75781,18353824477,,,,,,
2025/2/23,96273.92188,16999478976,,,,,,
2025/2/24,91418.17188,44046480529,,,,,,
2025/2/25,88736.17188,92139104128,,,,,,
2025/2/26,84347.02344,64597492134,,,,,,
2025/2/27,84704.22656,52659591954,,,,,,
2025/2/28,84373.00781,83610570576,,,,,,
2025/3/1,86031.91406,29190628396,,,,,,
2025/3/2,94248.35156,58398341092,,,,,,
2025/3/3,86065.67188,70072228536,,,,,,
2025/3/4,87222.19531,68095241474,,,,,,
2025/3/5,90623.5625,50498988027,,,,,,
2025/3/6,89961.72656,47749810486,,,,,,
2025/3/7,86742.67188,65945677657,,,,,,
2025/3/8,86154.59375,18206118081,,,,,,
2025/3/9,80601.03906,30899345977,,,,,,
2025/3/10,78532,54061099422,,,,,,
2025/3/11,82862.21094,54702837196,,,,,,
2025/3/12,83722.35938,40353484454,,,,,,
2025/3/13,81066.70313,31412940153,,,,,,
2025/3/14,83969.10156,29588112414,,,,,,
2025/3/15,84343.10938,13650491277,,,,,,
2025/3/16,82579.6875,21330270174,,,,,,
2025/3/17,84075.6875,25092785558,,,,,,
2025/3/18,82718.5,24095774594,,,,,,
2025/3/19,86854.22656,34931960257,,,,,,
2025/3/20,84167.19531,29028988961,,,,,,
2025/3/21,84043.24219,19030452299,,,,,,
2025/3/22,83832.48438,9863214091,,,,,,
2025/3/23,86054.375,12594615537,,,,,,
2025/3/24,87498.91406,34582604933,,,,,,
2025/3/25,87471.70313,30005840049,,,,,,
2025/3/26,86900.88281,26704046038,,,,,,
2025/3/27,87177.10156,24413471941,,,,,,
2025/3/28,84353.14844,34198619509,,,,,,
2025/3/29,82597.58594,16969396135,,,,,,
2025/3/30,82334.52344,14763760943,,,,,,
2025/3/31,82548.91406,29004228247,,,,,,
2025/4/1,85169.17188,28175650319,,,,,,
2025/4/2,82485.71094,47584398470,,,,,,
2025/4/3,83102.82813,36852112080,,,,,,
2025/4/4,83843.80469,45157640207,,,,,,
2025/4/5,83504.79688,14380803631,,,,,,
2025/4/6,78214.48438,36294853736,,,,,,
2025/4/7,79235.33594,91262424987,,,,,,
2025/4/8,76271.95313,48314590749,,,,,,
2025/4/9,82573.95313,84213627038,,,,,,
2025/4/10,79626.14063,44718000633,,,,,,
2025/4/11,81303.82031,44573511680,,,,,,
