Date,Price,Sentiment,Sentiment_Score,Action,Cash,Holdings,Short_Holdings,Portfolio_Value,Crypto_Return,Portfolio_Return
2024-05-20,71379.29118518,Positive,26.0,Hold,0.0,0.1646817828683803,0,11754.868932256706,17.574067239413885,17.54868932256706
2024-05-21,70158.32147019,Positive,3.0,Hold,0.0,0.1646817828683803,0,11553.797462763854,15.56291844563982,15.53797462763854
2024-05-22,69142.67717369,Positive,750.0,Hold,0.0,0.1646817828683803,0,11386.539349256132,13.889976212321434,13.865393492561326
2024-05-23,67939.33225473,Positive,6.0,Hold,0.0,0.1646817828683803,0,11188.370362596193,11.907858513128252,11.883703625961935
2024-05-24,68577.64433366,Positive,2.0,Hold,0.0,0.1646817828683803,0,11293.488733780809,12.95926916797975,12.934887337808087
2024-05-25,69269.43113622,Negative,-1.0,Sell,11407.413417791204,0.0,0,11407.413417791204,14.09876196328527,14.074134177912038
2024-05-26,68524.59025268,Neutral,0.0,Hold,11407.413417791204,0.0,0,11407.413417791204,12.871879898894898,14.074134177912038
2024-05-27,69365.10098777,Positive,1.0,Buy,0.0,0.1644546501821209,0,11407.413417791204,14.256346794573988,14.074134177912038
2024-05-28,68360.67189601,Positive,578.0,Hold,0.0,0.1644546501821209,0,11242.230382873067,12.601877947784246,12.422303828730675
2024-05-29,67550.88110842,Positive,336.0,Hold,0.0,0.1644546501821209,0,11109.056522179251,11.268012131395581,11.090565221792513
2024-05-30,68373.08954426,Negative,-210.0,Sell,11244.272522872106,0.0,0,11244.272522872106,12.622331967235262,12.442725228721065
2024-05-31,67494.14634896,Neutral,0.0,Hold,11244.272522872106,0.0,0,11244.272522872106,11.174560146754034,12.442725228721065
2024-06-01,67699.70921974,Positive,726.0,Buy,0.0,0.16609041091115176,0,11244.272522872106,11.513157832297225,12.442725228721065
2024-06-02,67753.89194861,Positive,115.0,Hold,0.0,0.16609041091115176,0,11253.271754574413,11.602406180124738,12.532717545744127
2024-06-03,68799.14059215,Negative,-173.0,Sell,11426.877531284294,0.0,0,11426.877531284294,13.324111905370057,14.268775312842935
2024-06-04,70551.1509187,Positive,16.0,Buy,0.0,0.16196585573000952,0,11426.877531284294,16.209976650139428,14.268775312842935
2024-06-05,71077.38404415,Positive,8.0,Hold,0.0,0.16196585573000952,0,11512.10932976128,17.076773838062632,15.121093297612806
2024-06-06,70763.78449397,Negative,-77.0,Sell,11461.31691025983,0.0,0,11461.31691025983,16.56022101178899,14.613169102598295
2024-06-07,69366.20544331,Positive,4.0,Buy,0.0,0.16522911750775626,0,11461.31691025983,14.258166024322094,14.613169102598295
2024-06-08,69336.67531563,Negative,-1.0,Sell,11456.437673323371,0.0,0,11456.437673323371,14.209524784548085,14.564376733233711
2024-06-09,69635.86846124,Positive,6.0,Buy,0.0,0.16451920434797387,0,11456.437673323371,14.702347764931304,14.564376733233711
2024-06-10,69464.19919817,Positive,1.0,Hold,0.0,0.16451920434797387,0,11428.194782752093,14.419578727245435,14.281947827520924
2024-06-11,67344.60745403,Positive,114.0,Hold,0.0,0.16451920434797387,0,11079.481235463647,10.928243662021872,10.79481235463647
2024-06-12,68226.57691698,Positive,25.0,Hold,0.0,0.16451920434797387,0,11224.582149767391,12.38100026997097,12.245821497673914
2024-06-13,66751.39854364,Positive,41.0,Hold,0.0,0.16451920434797387,0,10981.886977514154,9.951125745058093,9.818869775141538
2024-06-14,66058.40586295,Negative,-9.0,Sell,10867.876373068068,0.0,0,10867.876373068068,8.809646659415629,8.678763730680677
2024-06-15,66225.57582335,Positive,1.0,Buy,0.0,0.16410391662062743,0,10867.876373068068,9.085004565583224,8.678763730680677
2024-06-16,66632.78666799,Neutral,0.0,Hold,0.0,0.16410391662062743,0,10934.701267563887,9.755751422736989,9.34701267563887
2024-06-17,66492.25506339,Positive,1.0,Hold,0.0,0.16410391662062743,0,10911.639480840044,9.524271506725514,9.116394808400436
2024-06-18,65106.53780204,Neutral,0.0,Hold,0.0,0.16410391662062743,0,10684.2378509237,7.2417549426690835,6.8423785092370055
2024-06-19,64962.04178659,Neutral,0.0,Hold,0.0,0.16410391662062743,0,10660.52548885228,7.003744954698328,6.605254888522795
2024-06-20,64865.9452675,Positive,13.0,Hold,0.0,0.16410391662062743,0,10644.755673696001,6.845457328002093,6.4475567369600135
2024-06-21,64068.56121559,Negative,-27.0,Sell,10513.901827726746,0.0,0,10513.901827726746,5.532027556169792,5.13901827726746
2024-06-22,64221.86118929,Positive,4.0,Buy,0.0,0.1637121944619086,0,10513.901827726746,5.784539189674866,5.13901827726746
2024-06-23,63270.14340557,Positive,2.0,Hold,0.0,0.1637121944619086,0,10358.09402084552,4.216895005513035,3.5809402084551945
2024-06-24,60325.6100489,Positive,368.0,Hold,0.0,0.1637121944619086,0,9876.038003358784,-0.6332619113953083,-1.2396199664121559
2024-06-25,61771.47689359,Negative,-77.0,Sell,10112.7440374027,0.0,0,10112.7440374027,1.7483314442433389,1.1274403740269916
2024-06-26,60788.66076039,Positive,13.0,Buy,0.0,0.1663590530027301,0,10112.7440374027,0.12946288712842316,1.1274403740269916
2024-06-27,61590.33936327,Positive,1695.0,Hold,0.0,0.1663590530027301,0,10246.11053059037,1.4499665289323498,2.4611053059036934
2024-06-28,60324.95773564,Negative,-4.0,Sell,10035.602841330787,0.0,0,10035.602841330787,-0.6343363844227026,0.3560284133078676
2024-06-29,60863.75719769,Positive,16.0,Buy,0.0,0.16488635114546749,0,10035.602841330787,0.2531597384412883,0.3560284133078676
2024-06-30,62723.74563295,Positive,1.0,Hold,0.0,0.16488635114546749,0,10342.289547593577,3.3168831478605685,3.422895475935766
2024-07-01,62860.2776865,Positive,1.0,Hold,0.0,0.16488635114546749,0,10364.801819717833,3.5417751099112627,3.648018197178335
2024-07-02,62015.89414981,Neutral,0.0,Hold,0.0,0.16488635114546749,0,10225.574499385715,2.1509290385894464,2.2557449938571517
2024-07-03,60192.68075594,Neutral,0.0,Hold,0.0,0.16488635114546749,0,9924.951495510946,-0.8522195021623675,-0.7504850448905381
2024-07-04,57101.68300361,Negative,-72.0,Sell,9415.288154730411,0.0,0,9415.288154730411,-5.9436286704951975,-5.847118452695886
2024-07-05,56716.17969868,Positive,282.0,Buy,0.0,0.16600709365037752,0,9415.288154730411,-6.578619446423035,-5.847118452695886
2024-07-06,58211.70684888,Positive,490.0,Hold,0.0,0.16600709365037752,0,9663.556270410345,-4.115226958259862,-3.3644372958965505
2024-07-07,56017.82113735,Positive,151.0,Hold,0.0,0.16600709365037752,0,9299.35567963816,-7.728937067734479,-7.006443203618401
2024-07-08,56656.48689152,Positive,23.0,Hold,0.0,0.16600709365037752,0,9405.378725301947,-6.676943848447864,-5.946212746980527
2024-07-09,58010.22333474,Positive,124.0,Hold,0.0,0.16600709365037752,0,9630.108577809498,-4.447105236200058,-3.6989142219050155
2024-07-10,57792.44598379,Positive,268.0,Hold,0.0,0.16600709365037752,0,9593.955992715411,-4.805822288144297,-4.0604400728458865
2024-07-11,57349.5181351,Positive,6.0,Hold,0.0,0.16600709365037752,0,9520.42682785757,-5.535401243040103,-4.795731721424309
2024-07-12,57940.43489239,Negative,-70.0,Sell,9618.52320132459,0.0,0,9618.52320132459,-4.5620588996107205,-3.814767986754105
2024-07-13,59258.14435888,Positive,48.0,Buy,0.0,0.1623156328195624,0,9618.52320132459,-2.391562963847293,-3.814767986754105
2024-07-14,60905.74825816,Positive,213.0,Hold,0.0,0.1623156328195624,0,9885.9550708722,0.3223262948076941,-1.1404492912780007
2024-07-15,64804.1331049,Negative,-1.0,Sell,10518.723874244997,0.0,0,10518.723874244997,6.743641980145925,5.1872387424499715
2024-07-16,65150.33207396,Positive,200.0,Buy,0.0,0.1614531122006243,0,10518.723874244997,7.313891700907056,5.1872387424499715
2024-07-17,64114.97788455,Negative,-16.0,Sell,10351.562718134797,0.0,0,10351.562718134797,5.608483856964009,3.5156271813479725
2024-07-18,63983.86770417,Negative,-34.0,Hold,10351.562718134797,0.0,0,10351.562718134797,5.392522659986334,3.5156271813479725
2024-07-19,66744.45330223,Positive,137.0,Buy,0.0,0.1550924789399532,0,10351.562718134797,9.939685728395357,3.5156271813479725
2024-07-20,67163.2874132,Positive,90.0,Hold,0.0,0.1550924789399532,0,10416.520738669746,10.629578120260001,4.165207386697457
2024-07-21,68085.80842715,Positive,282.0,Hold,0.0,0.1550924789399532,0,10559.59680959745,12.149130162918125,5.595968095974495
2024-07-22,67579.53056733,Positive,175.0,Hold,0.0,0.1550924789399532,0,10481.076921285552,11.315202757028425,4.810769212855521
2024-07-23,65919.63232649,Positive,131.0,Hold,0.0,0.1550924789399532,0,10223.63918832561,8.581062586417886,2.236391883256092
2024-07-24,65408.61354468,Positive,2.0,Hold,0.0,0.1550924789399532,0,10144.384018669822,7.739326060101605,1.4438401866982167
2024-07-25,65779.28975493,Negative,-111.0,Sell,10201.87311100156,0.0,0,10201.87311100156,8.349894040594979,2.0187311100155965
2024-07-26,67919.78665783,Positive,4.0,Buy,0.0,0.15020472844529256,0,10201.87311100156,11.875663526515206,2.0187311100155965
2024-07-27,67951.05781723,Negative,-722.0,Sell,10206.570187007406,0.0,0,10206.570187007406,11.927172547365688,2.065701870074063
2024-07-28,68254.17311899,Positive,225.0,Buy,0.0,0.14953767250559052,0,10206.570187007406,12.426455998891822,2.065701870074063
2024-07-29,66852.07883191,Positive,29.0,Hold,0.0,0.14953767250559052,0,9996.904270684077,10.116963634258065,-0.03095729315922654
2024-07-30,66174.59591259,Positive,221.0,Hold,0.0,0.14953767250559052,0,9895.595051766672,9.001031814438845,-1.0440494823332847
2024-07-31,64671.5135246,Positive,51.0,Hold,0.0,0.14953767250559052,0,9670.827609882503,6.525194539823169,-3.2917239011749735
2024-08-01,65189.48817341,Negative,-64.0,Sell,9748.28433328245,0.0,0,9748.28433328245,7.378388584991033,-2.5171566671754952
2024-08-02,61484.96109131,Positive,269.0,Buy,0.0,0.15854745876484305,0,9748.28433328245,1.2763902461298755,-2.5171566671754952
2024-08-03,60745.27777853,Positive,54.0,Hold,0.0,0.15854745876484305,0,9631.009423750422,0.058003594922495474,-3.689905762495782
2024-08-04,58147.32858138,Negative,-2.0,Sell,9219.111180542126,0.0,0,9219.111180542126,-4.221269125758622,-7.808888194578739
2024-08-05,54077.63736263,Neutral,0.0,Hold,9219.111180542126,0.0,0,9219.111180542126,-10.924756104294367,-7.808888194578739
2024-08-06,55998.50801516,Negative,-107.0,Hold,9219.111180542126,0.0,0,9219.111180542126,-7.76074912819722,-7.808888194578739
2024-08-07,55020.49812263,Neutral,0.0,Hold,9219.111180542126,0.0,0,9219.111180542126,-9.371700973695626,-7.808888194578739
2024-08-08,61823.55740612,Neutral,0.0,Hold,9219.111180542126,0.0,0,9219.111180542126,1.834117077308536,-7.808888194578739
2024-08-09,60931.33675971,Neutral,0.0,Hold,9219.111180542126,0.0,0,9219.111180542126,0.36447499300631797,-7.808888194578739
2024-08-10,60915.04757343,Positive,1133.0,Buy,0.0,0.15134374096037528,0,9219.111180542126,0.337643879231431,-7.808888194578739
2024-08-11,58820.33622653,Positive,8.0,Hold,0.0,0.15134374096037528,0,8902.089729070134,-3.1127088583524576,-10.979102709298658
2024-08-12,59337.8674022,Positive,3.0,Hold,0.0,0.15134374096037528,0,8980.414833259652,-2.2602452903288164,-10.195851667403476
2024-08-13,60560.02140482,Neutral,0.0,Hold,0.0,0.15134374096037528,0,9165.38019204586,-0.24714576951433892,-8.346198079541391
2024-08-14,58747.3613485,Positive,195.0,Hold,0.0,0.15134374096037528,0,8891.045438032948,-3.2329111337439036,-11.089545619670517
2024-08-15,57642.40188585,Negative,-50.0,Sell,8723.81673934593,0.0,0,8723.81673934593,-5.052970929818363,-12.761832606540702
2024-08-16,58879.36594775,Positive,372.0,Buy,0.0,0.148164243940526,0,8723.81673934593,-3.0154766738265835,-12.761832606540702
2024-08-17,59469.54878283,Positive,192.0,Hold,0.0,0.148164243940526,0,8811.260732892235,-2.043343227513354,-11.88739267107765
2024-08-18,58720.22539619,Positive,27.0,Hold,0.0,0.148164243940526,0,8700.237799843764,-3.2776087516177594,-12.997622001562359
2024-08-19,59503.68187683,Positive,4.0,Hold,0.0,0.148164243940526,0,8816.318036958095,-1.9871201042179223,-11.83681963041905
2024-08-20,59046.70928535,Positive,335.0,Hold,0.0,0.148164243940526,0,8748.611038439918,-2.7398331853530564,-12.51388961560082
2024-08-21,61159.90921046,Positive,34.0,Hold,0.0,0.148164243940526,0,9061.711707639017,0.7409734458115989,-9.382882923609833
2024-08-22,60387.04553281,Positive,1.0,Hold,0.0,0.148164243940526,0,8947.200945170911,-0.5320670186444019,-10.52799054829089
2024-08-23,64137.57698019,Positive,661.0,Hold,0.0,0.148164243940526,0,9502.895601447135,5.645708485371073,-4.97104398552865
2024-08-24,64161.14309054,Negative,-554.0,Sell,9506.387256369762,0.0,0,9506.387256369762,5.684525954651813,-4.936127436302376
2024-08-25,64373.56424856,Positive,16.0,Buy,0.0,0.14767532864365848,0,9506.387256369762,6.034420428264953,-4.936127436302376
2024-08-26,62927.46935792,Positive,165.0,Hold,0.0,0.14767532864365848,0,9292.834718144586,3.652451441411518,-7.0716528185541385
2024-08-27,59550.64819719,Positive,25.0,Hold,0.0,0.14767532864365848,0,8794.161543462922,-1.9097584322776873,-12.05838456537078
2024-08-28,59069.81141,Positive,252.0,Hold,0.0,0.14767532864365848,0,8723.153812890678,-2.7017799809589977,-12.768461871093223
2024-08-29,59379.92694048,Positive,85.0,Hold,0.0,0.14767532864365848,0,8768.950225771814,-2.190965939137691,-12.310497742281859
2024-08-30,59180.45617966,Positive,109.0,Hold,0.0,0.14767532864365848,0,8739.493315612921,-2.519528863419246,-12.605066843870791
2024-08-31,58969.44183721,Positive,308.0,Hold,0.0,0.14767532864365848,0,8708.33170324309,-2.8671060678962887,-12.916682967569104
2024-09-01,57372.10871427,Positive,52.0,Hold,0.0,0.14767532864365848,0,8472.445009359524,-5.498190642735596,-15.275549906404759
2024-09-02,59136.19785362,Positive,2.0,Hold,0.0,0.14767532864365848,0,8732.957452769744,-2.5924299992435254,-12.67042547230256
2024-09-03,57447.09147034,Neutral,0.0,Hold,0.0,0.14767532864365848,0,8483.51811250477,-5.374681044116871,-15.164818874952307
2024-09-04,58028.40797574,Positive,67.0,Hold,0.0,0.14767532864365848,0,8569.364218485698,-4.417151979896183,-14.30635781514302
2024-09-05,56154.43223083,Negative,-69.0,Sell,8292.62423448587,0.0,0,8292.62423448587,-7.503914913216329,-17.073757655141307
2024-09-06,53985.10996318,Positive,21.0,Buy,0.0,0.1536094719477606,0,8292.62423448587,-11.077164772183751,-17.073757655141307
2024-09-07,54223.27196714,Negative,-82.0,Sell,8329.208174152185,0.0,0,8329.208174152185,-10.684870662750514,-16.70791825847815
2024-09-08,54891.805986,Positive,77.0,Buy,0.0,0.151738643401103,0,8329.208174152185,-9.583679233413356,-16.70791825847815
2024-09-09,57041.7886232,Negative,-15.0,Sell,8655.44362285684,0.0,0,8655.44362285684,-6.0422850986084855,-13.445563771431607
2024-09-10,57662.56641879,Negative,-395.0,Hold,8655.44362285684,0.0,0,8655.44362285684,-5.019756448245717,-13.445563771431607
2024-09-11,57382.5388044,Positive,1.0,Buy,0.0,0.150837585844026,0,8655.44362285684,-5.481010476080866,-13.445563771431607
2024-09-12,58110.57024357,Neutral,0.0,Hold,0.0,0.150837585844026,0,8765.258127559793,-4.281816480734032,-12.347418724402068
2024-09-13,60631.70969457,Positive,1181.0,Hold,0.0,0.150837585844026,0,9145.540715924768,-0.12906272806918234,-8.54459284075232
2024-09-14,60167.90452831,Positive,761.0,Hold,0.0,0.150837585844026,0,9075.58146434412,-0.8930302443950284,-9.244185356558791
2024-09-15,59218.46454126,Positive,347.0,Hold,0.0,0.150837585844026,0,8932.370228793716,-2.4569225025515737,-10.676297712062842
2024-09-16,58204.02925119,Negative,-173.0,Sell,8779.355258644573,0.0,0,8779.355258644573,-4.1278732926805795,-12.206447413554269
2024-09-17,60313.3222299,Positive,2.0,Buy,0.0,0.14556245509374802,0,8779.355258644573,-0.6535020795637513,-12.206447413554269
2024-09-18,61624.11507927,Negative,-1.0,Sell,8970.1574839182,0.0,0,8970.1574839182,1.5056009887050106,-10.298425160818006
2024-09-19,62998.45991945,Negative,-1149.0,Hold,8970.1574839182,0.0,0,8970.1574839182,3.7693852035167974,-10.298425160818006
2024-09-20,63176.37438305,Negative,-67.0,Hold,8970.1574839182,0.0,0,8970.1574839182,4.062441169173604,-10.298425160818006
2024-09-21,63424.34803262,Positive,186.0,Buy,0.0,0.14143081895465012,0,8970.1574839182,4.470896759920617,-10.298425160818006
2024-09-22,63685.39387862,Positive,275.0,Hold,0.0,0.14143081895465012,0,9007.077411702689,4.9008845244467265,-9.929225882973114
2024-09-23,63389.25979313,Positive,20.0,Hold,0.0,0.14143081895465012,0,8965.194925471451,4.413100346414526,-10.34805074528549
2024-09-24,64345.11185538,Positive,64.0,Hold,0.0,0.14143081895465012,0,9100.38186543496,5.9875544040536886,-8.996181345650403
2024-09-25,63128.69326987,Positive,32.0,Hold,0.0,0.14143081895465012,0,8928.342788694623,3.983902109538895,-10.716572113053772
2024-09-26,65193.37131676,Positive,243.0,Hold,0.0,0.14143081895465012,0,9220.351895743965,7.384784795288906,-7.7964810425603535
2024-09-27,65807.10440955,Negative,-33.0,Sell,9307.152669676823,0.0,0,9307.152669676823,8.395709598836497,-6.928473303231768
2024-09-28,65932.90890615,Positive,4.0,Buy,0.0,0.14116095928551825,0,9307.152669676823,8.602931414809646,-6.928473303231768
2024-09-29,65639.17306441,Positive,155.0,Hold,0.0,0.14116095928551825,0,9265.688636480267,8.11909756000479,-7.343113635197334
2024-09-30,63319.42173129,Positive,3.0,Hold,0.0,0.14116095928551825,0,8938.230312993188,4.298064951101566,-10.617696870068121
2024-10-01,61050.31436029,Positive,371.0,Hold,0.0,0.14116095928551825,0,8617.920939780986,0.5604517276909793,-13.820790602190137
2024-10-02,60661.48706938,Positive,88.0,Hold,0.0,0.14116095928551825,0,8563.033706399741,-0.08001422940812668,-14.369662936002586
2024-10-03,60780.11833479,Positive,1.0,Hold,0.0,0.14116095928551825,0,8579.779809626272,0.115392031209217,-14.202201903737278
2024-10-04,62101.60712141,Positive,218.0,Hold,0.0,0.14116095928551825,0,8766.322434430607,2.292113162427881,-12.336775655693929
2024-10-05,62236.09769079,Positive,114.0,Hold,0.0,0.14116095928551825,0,8785.307252219143,2.513642446129058,-12.146927477808568
2024-10-06,62836.23699858,Positive,7.0,Hold,0.0,0.14116095928551825,0,8870.023492611728,3.5021759290976813,-11.29976507388272
2024-10-07,62366.19963699,Positive,1.0,Hold,0.0,0.14116095928551825,0,8803.672567749649,2.7279429066199548,-11.963274322503512
2024-10-08,62179.89290057,Positive,40.0,Hold,0.0,0.14116095928551825,0,8777.373330115246,2.421063412703809,-12.226266698847539
2024-10-09,60590.5428459,Positive,382.0,Hold,0.0,0.14116095928551825,0,8553.019151757539,-0.19687166471166737,-14.469808482424614
2024-10-10,60245.6980667,Positive,36.0,Hold,0.0,0.14116095928551825,0,8504.340531921065,-0.7648908000045063,-14.956594680789348
2024-10-11,62394.88358932,Positive,18.0,Hold,0.0,0.14116095928551825,0,8807.721621976652,2.775190348895479,-11.922783780233475
2024-10-12,63190.9502213,Negative,-88.0,Sell,8920.09515140214,0.0,0,8920.09515140214,4.086450101708816,-10.799048485978602
2024-10-13,62831.12164332,Negative,-1150.0,Hold,8920.09515140214,0.0,0,8920.09515140214,3.493750052161855,-10.799048485978602
2024-10-14,66045.91061671,Positive,3.0,Buy,0.0,0.13505900771311805,0,8920.09515140214,8.789064822622311,-10.799048485978602
2024-10-15,66898.43020982,Positive,973.0,Hold,0.0,0.13505900771311805,0,9035.235601703569,10.193312389373773,-9.64764398296431
2024-10-16,67641.12001347,Positive,476.0,Hold,0.0,0.13505900771311805,0,9135.54254962319,11.416651252263781,-8.644574503768109
2024-10-17,67305.87489348,Positive,665.0,Hold,0.0,0.13505900771311805,0,9090.264676376673,10.864444419932916,-9.097353236233266
2024-10-18,68430.27281233,Positive,2.0,Hold,0.0,0.13505900771311805,0,9242.12474357125,12.716522723313094,-7.578752564287497
2024-10-19,68323.61129534,Positive,572.0,Hold,0.0,0.13505900771311805,0,9227.719144925404,12.540832713476682,-7.722808550745958
2024-10-20,68938.6041938,Positive,1.0,Hold,0.0,0.13505900771311805,0,9310.779475542025,13.55383263536874,-6.8922052445797455
2024-10-21,67419.95771592,Negative,-609.0,Sell,9105.672589172531,0.0,0,9105.672589172531,11.052358606438705,-8.94327410827469
2024-10-22,67388.70987963,Positive,60.0,Buy,0.0,0.13512163395674323,0,9105.672589172531,11.000888002793802,-8.94327410827469
2024-10-23,66663.68284526,Positive,782.0,Hold,0.0,0.13512163395674323,0,9007.705751625645,9.80664278301065,-9.922942483743554
2024-10-24,68114.91856229,Negative,-345.0,Sell,9203.799092967123,0.0,0,9203.799092967123,12.19707960216682,-7.962009070328769
2024-10-25,66476.68631485,Negative,-87.0,Hold,9203.799092967123,0.0,0,9203.799092967123,9.498627078806969,-7.962009070328769
2024-10-26,67025.03468737,Positive,213.0,Buy,0.0,0.13731882625495245,0,9203.799092967123,10.401851912660126,-7.962009070328769
2024-10-27,67950.00097515,Positive,1802.0,Hold,0.0,0.13731882625495245,0,9330.814377930474,11.925431745240703,-6.6918562206952625
2024-10-28,69877.9379964,Positive,943.0,Hold,0.0,0.13731882625495245,0,9595.556426781992,15.101078255679365,-4.044435732180082
2024-10-29,72692.83855247,Positive,480.0,Hold,0.0,0.13731882625495245,0,9982.095267165938,19.737707476233364,-0.17904732834062087
2024-10-30,72448.51936161,Negative,-52.0,Sell,9948.545642645482,0.0,0,9948.545642645482,19.33527141253627,-0.5145435735451792
2024-10-31,70350.66875177,Positive,935.0,Buy,0.0,0.14141366129366295,0,9948.545642645482,15.879747764652466,-0.5145435735451792
2024-11-01,69556.93986447,Positive,172.0,Hold,0.0,0.14141366129366295,0,9836.301534617842,14.572338682609749,-1.6369846538215822
2024-11-02,69438.65233749,Positive,835.0,Hold,0.0,0.14141366129366295,0,9819.574062342228,14.37749861877877,-1.8042593765777202
2024-11-03,68897.13164781,Negative,-28.0,Sell,9742.99563894831,0.0,0,9742.99563894831,13.485520162243066,-2.570043610516896
2024-11-04,67763.74712889,Positive,676.0,Buy,0.0,0.14377887958906185,0,9742.99563894831,11.618639370587365,-2.570043610516896
2024-11-05,69604.82276385,Positive,18.0,Hold,0.0,0.14377887958906185,0,10007.70343098158,14.65121011909847,0.07703430981580824
2024-11-06,75645.35295892,Negative,-30.0,Sell,10876.204094552642,0.0,0,10876.204094552642,24.601010565762575,8.762040945526424
2024-11-07,75842.18810599,Positive,937.0,Buy,0.0,0.14340572663005277,0,10876.204094552642,24.9252321772752,8.762040945526424
2024-11-08,76544.19419728,Positive,150.0,Hold,0.0,0.14340572663005277,0,10976.875788172807,26.08155791278411,9.76875788172807
2024-11-09,76788.25861629,Positive,83.0,Hold,0.0,0.14340572663005277,0,11011.876023525478,26.483574323075782,10.118760235254777
2024-11-10,80319.52636667,Positive,1082.0,Hold,0.0,0.14340572663005277,0,11518.280041193995,32.30018450552258,15.182800411939951
2024-11-11,88582.53333678,Positive,444.0,Hold,0.0,0.14340572663005277,0,12703.242559891809,45.91078949994662,27.032425598918092
2024-11-12,88068.44592757,Positive,912.0,Hold,0.0,0.14340572663005277,0,12629.519481422689,45.06399841231052,26.295194814226893
2024-11-13,90550.03355035,Positive,1599.0,Hold,0.0,0.14340572663005277,0,12985.393357663599,49.151603447001726,29.853933576635995
2024-11-14,87222.15230398,Positive,304.0,Hold,0.0,0.14340572663005277,0,12508.156129389383,43.67000609672252,25.081561293893827
2024-11-15,91104.81289406,Positive,1890.0,Hold,0.0,0.14340572663005277,0,13064.951892567675,50.06542120530892,30.649518925676748
2024-11-16,90648.35951276,Positive,1128.0,Hold,0.0,0.14340572663005277,0,12999.493863749603,49.313563353353025,29.994938637496034
2024-11-17,89894.63469413,Positive,1267.0,Hold,0.0,0.14340572663005277,0,12891.405408454864,48.07204790770767,28.914054084548642
2024-11-18,90552.05528422,Positive,638.0,Hold,0.0,0.14340572663005277,0,12985.683285878278,49.15493359318314,29.856832858782784
2024-11-19,92309.40589051,Positive,848.0,Hold,0.0,0.14340572663005277,0,13237.69742651706,52.04959470450087,32.376974265170595
2024-11-20,94272.59890472,Positive,224.0,Hold,0.0,0.14340572663005277,0,13519.230547234889,55.28331394749326,35.19230547234889
2024-11-21,98429.27976966,Positive,1292.0,Hold,0.0,0.14340572663005277,0,14115.322387040846,62.13008795424763,41.15322387040845
2024-11-22,98941.24201222,Positive,2822.0,Hold,0.0,0.14340572663005277,0,14188.740704442313,62.97337852398206,41.88740704442313
2024-11-23,97639.86768772,Positive,1493.0,Hold,0.0,0.14340572663005277,0,14002.116173819697,60.829789399015,40.02116173819697
2024-11-24,97555.41375005,Positive,2425.0,Hold,0.0,0.14340572663005277,0,13990.00499552136,60.690679122331424,39.9000499552136
2024-11-25,93048.57112256,Positive,1092.0,Hold,0.0,0.14340572663005277,0,13343.697953718862,53.26712798692896,33.43697953718861
