date,price,vol_spot_24h,market_cap
2019-03-20,15.42537214,220909686.897798,2227786284.8483086
2019-03-21,15.15589847,143502678.031076,2189168003.942512
2019-03-22,14.38568844,162136678.809659,2078022182.10334
2019-03-23,15.1769553,146333090.157922,2192221402.998418
2019-03-24,15.13750874,116868631.793429,2185889843.1694818
2019-03-25,17.15010427,272128059.376025,2477219277.4346976
2019-03-26,16.77942019,157090025.848496,2424104547.987656
2019-03-27,16.26811025,229456792.894929,2345207328.31615
2019-03-28,16.58850726,186579891.032987,2395580402.559602
2019-03-29,16.58463855,231920283.904664,2395537703.072968
2019-03-30,16.48364656,130896316.012055,2375698247.996095
2019-03-31,16.82370972,193916084.728506,2428819888.2031417
2019-04-01,17.38018694,220740527.944567,2518457976.521229
2019-04-02,17.88560491,147938499.43313,2573847249.0674767
2019-04-03,19.72322046,231738006.802392,2850629840.5820174
2019-04-04,18.78030097,297303360.803828,2688621470.736687
2019-04-05,19.1857571,183556226.245976,2771011958.6575847
2019-04-06,19.33502874,229849483.805172,2792616067.366048
2019-04-07,19.18521132,205714907.11445,2765669698.055554
2019-04-08,19.11219537,196740286.479523,2753819522.289884
2019-04-09,18.05550689,141666070.230572,2607455767.7867594
2019-04-10,18.35060702,160615366.789539,2650892693.2146726
2019-04-11,18.26236657,228284021.306216,2639684281.2473235
2019-04-12,17.69181073,201908378.861279,2556784854.443272
2019-04-13,18.23038877,212914736.756806,2634084588.4119
2019-04-14,18.65239784,171510644.407184,2676266097.6323647
2019-04-15,19.32047993,237222536.605642,2788134174.627825
2019-04-16,19.39936609,189561598.985765,2801185465.944536
2019-04-17,19.7821335,147526522.381645,2848015640.2492385
2019-04-18,19.57311587,228922061.573278,2827594277.5213084
2019-04-19,21.70863673,430563010.311065,3177194444.325933
2019-04-20,24.30866524,275138624.50801,3519431434.1842446
2019-04-21,24.94026495,346737465.985808,3602563706.1330266
2019-04-22,24.2077595,304349171.992949,3495540287.1864386
2019-04-23,23.92644833,348689910.348927,3455401525.684768
2019-04-24,22.8959248,308701838.889668,3291551603.830128
2019-04-25,23.09418229,361984107.87731,3323966724.9623795
2019-04-26,22.2565648,336477284.597617,3206899265.1587505
2019-04-27,22.9770062,361026708.103723,3300143640.578001
2019-04-28,22.31561098,277553530.064334,3218331551.562439
2019-04-29,22.85249365,207004381.524329,3297388872.0792894
2019-04-30,21.57229995,277563434.434903,3117991943.033957
2019-05-01,21.76677002,270198561.86637,3142590563.2334623
2019-05-02,21.77171026,171225834.402405,3144060673.439652
2019-05-03,23.38732876,241322881.164515,3381322841.57467
2019-05-04,23.59959421,276097497.985677,3417551252.416966
2019-05-05,22.73977036,244099547.120905,3284597877.1138816
2019-05-06,22.84671087,244837347.667153,3303686369.1607456
2019-05-07,22.11265108,224349545.550436,3193049752.020254
2019-05-08,21.38139633,176758091.682297,3105083982.5928206
2019-05-09,20.59711189,250990334.387555,2973223295.6839013
2019-05-10,18.73969018,218313189.588476,2707546841.20454
2019-05-11,19.55523566,200023697.575775,2824317176.6295366
2019-05-12,21.31073846,330046924.292647,3092697671.987491
2019-05-13,20.77462731,319474014.211576,2995728887.34066
2019-05-14,23.49448352,430970519.590819,3388558414.700642
2019-05-15,23.53717172,379776002.635926,3401435137.1144342
2019-05-16,26.96507655,344136964.490188,3885141797.620001
2019-05-17,26.47683586,503936155.822242,3829113201.865653
2019-05-18,25.70847774,386557682.818738,3699068209.2622914
2019-05-19,28.95589218,440764805.064461,4182484650.4147897
2019-05-20,29.2142513,494012446.803964,4217095485.716915
2019-05-21,29.1301795,233737710.792039,4195258964.6687474
2019-05-22,32.40236518,631510663.09503,4682632626.157995
2019-05-23,31.34685233,475978203.357405,4532588998.720384
2019-05-24,31.67731409,393000478.607768,4573106102.0519495
2019-05-25,34.05990832,649817595.08028,4912471072.2565565
2019-05-26,35.12279275,643226244.002589,5058092552.755022
2019-05-27,33.53523858,498163560.129024,4837563400.811184
2019-05-28,34.23934052,333446099.90028,4942744068.111628
2019-05-29,33.12236093,509306284.44234,4783537313.794596
2019-05-30,33.60645348,448618231.474054,4847361038.579062
2019-05-31,31.76155997,519785080.13681,4597989593.587913
2019-06-01,32.93210778,531371228.758585,4754217793.272386
2019-06-02,32.92165108,662297259.326032,4754649186.138335
2019-06-03,33.22954216,443583022.692554,4799627084.503359
2019-06-04,30.90930524,444207615.21065,4461319664.126776
2019-06-05,29.11703518,416101388.592362,4203191258.1981406
2019-06-06,30.98179915,515882642.327962,4482433777.351763
2019-06-07,31.31891223,477899580.611826,4523473382.169434
2019-06-08,31.60817387,345449209.13097,4569677452.955838
2019-06-09,31.85574208,387396567.720803,4603480351.498136
2019-06-10,30.25359142,364302505.062515,4369928612.123712
2019-06-11,32.08186418,460737919.244969,4631047360.2050905
2019-06-12,31.97493864,420453329.400794,4618565686.505584
2019-06-13,34.93884297,541231338.307071,5023100993.491128
2019-06-14,35.06496914,610526678.320381,4911356614.844514
2019-06-15,32.53511291,729707610.694133,4571563043.66355
2019-06-16,32.73662176,308517145.254034,4595064196.296147
2019-06-17,32.29551616,485544582.623016,4534968212.238295
2019-06-18,33.8264991,465666757.439798,4748959734.978701
