date,price,vol_spot_24h,market_cap
2025-03-13,81112.5895214339,14826428382.704615,1608991585406.3035
2025-03-12,83681.22533499889,18433640058.199966,1659903379863.0232
2025-03-11,82821.21170988333,24660112157.987278,1642804782859.2463
2025-03-10,78789.28137155557,24046551318.266327,1562795244664.976
2025-03-09,80719.67821134752,13514342637.340229,1601046565434.704
2025-03-08,86156.99779013505,8319555959.632281,1708849697678.2358
2025-03-07,86760.26174461849,30118971144.97725,1720777263645.025
2025-03-06,90274.74904336037,22397340884.761723,1790442478936.9683
2025-03-05,90622.311848619,22722195588.563545,1797287661624.8381
2025-03-04,87288.39166293987,31479443893.46698,1731130879302.7974
2025-03-03,86284.46704490275,31405517999.495758,1711183282582.9329
2025-03-02,94281.0608587124,26704497032.554157,1869724770346.0432
2025-03-01,86047.05190275094,14077494416.485361,1706396332777.793
2025-02-28,84375.17023834227,36719528797.661835,1673207044672.0012
2025-02-27,84710.84934303744,23440233501.056694,1679820632147.4475
2025-02-26,83997.85163082881,27831409341.510983,1665641110767.4307
2025-02-25,88641.90337866872,38262637440.58368,1757687482089.7957
2025-02-24,91436.47200907549,20858046664.267593,1813062349321.5867
2025-02-23,96301.32597495116,8136245363.821833,1909485803749.5657
2025-02-22,96579.54814836496,9385101127.876863,1914963538219.4324
2025-02-21,96106.0266691874,25117483956.45681,1905533498134.8862
2025-02-20,98352.82356801158,16687418931.94101,1950041039471.6711
2025-02-19,96627.67067841423,14594614293.65668,1915798175472.6477
2025-02-18,95531.7409727898,18761896479.37839,1894031402874.725
2025-02-17,95760.07669502648,13962345843.421871,1898515627816.6514
2025-02-16,96136.88738020252,7728859477.259175,1905944652253.3638
2025-02-15,97624.75787421093,8142341044.841732,1935398231262.4658
2025-02-14,97510.95969319224,16387774233.153614,1933092563925.252
2025-02-13,96620.58899248541,17334359669.87781,1915393222545.75
2025-02-12,97781.5047276947,24562700882.129017,1938361880818.9832
2025-02-11,95774.54070415064,18558945714.530807,1898536900662.1047
2025-02-10,97427.30928524608,19470527260.133476,1931263165601.5747
2025-02-09,96465.80339916516,13336258654.178507,1912160203643.582
2025-02-08,96573.03722151495,10358078534.24733,1914241771893.703
2025-02-07,96535.47144473565,26931975460.367413,1913450624238.8804
2025-02-06,96535.82907712247,22813332387.121696,1913404039027.4163
2025-02-05,96589.46088919952,23714291718.228462,1914424171326.4084
2025-02-04,97981.18478814284,35179182578.612366,1941965624621.5225
2025-02-03,101534.5457527633,56310347320.02632,2012347988623.2092
2025-02-02,97691.08986887116,28728318820.791172,1936127791798.1934
2025-02-01,100702.28292270815,12221241834.833662,1995752383845.2727
2025-01-31,102325.87313056293,21803634953.312912,2027870721076.5493
2025-01-30,104734.28591440774,20054084543.62618,2075558619323.0361
2025-01-29,103696.45627200384,23587870266.976074,2054944481922.2544
2025-01-28,101256.74152476473,23021421465.135815,2006534878387.869
2025-01-27,102147.6943012189,45180856160.91511,2024155441546.736
2025-01-26,102713.71351727466,9593021739.483414,2035323590201.5562
2025-01-25,104842.9636933954,10711225947.014526,2077467519303.1777
2025-01-24,104846.6656460971,25130530732.62352,2077502604611.079
2025-01-23,104041.27140648916,47970855329.85401,2061498097305.6853
2025-01-22,103724.83841918211,26421550821.270874,2055183825819.021
2025-01-21,106170.01720868058,43245217581.67369,2103582330251.3877
2025-01-20,102312.24122485622,54684839349.12132,2027104045784.296
2025-01-19,101159.59397979885,33156614136.79022,2004218386149.126
2025-01-18,104384.9532592833,21595414047.04098,2068072397503.949
2025-01-17,104283.15804825565,33265989750.712646,2066011312680.3933
2025-01-16,100003.89536645792,24587725599.905407,1981185571432.1084
2025-01-15,100368.46641343228,25736854108.635853,1988367369470.322
2025-01-14,96562.57192235554,25941988941.321976,1912927724799.1245
2025-01-13,94485.19602869198,34871436134.01784,1871705624552.726
2025-01-12,94453.33266545444,9445345055.523232,1871062053489.7324
2025-01-11,94600.24826226344,8644143877.52875,1873921749388.944
2025-01-10,94741.43814820118,32054279368.83551,1876677440312.086
2025-01-09,92494.4387936686,32188429469.860737,1832126328836.3135
2025-01-08,95110.32771717673,30479454913.182247,1883896865154.701
2025-01-07,96916.86998514419,27344381070.853992,1919643007734.5793
2025-01-06,102236.36672535806,25691109250.205677,2024963102328.1816
2025-01-05,98452.1499135371,9327707141.69459,1949969961720.1423
2025-01-04,98363.31124378268,10597693121.156864,1948162496019.131
2025-01-03,98126.92490331898,17625141583.05999,1943434363310.8022
2025-01-02,96839.51211054738,22395322893.05401,1917894045052.3286
2025-01-01,94430.67069362846,11441431803.826887,1870137108844.6538
2024-12-31,93369.66723221951,21363910148.883232,1849085513663.1638
2024-12-30,92651.3694170697,29010244859.242165,1834820467737.2456
2024-12-29,93597.41961624469,12672675260.444132,1853509981452.7524
2024-12-28,95127.09071323961,10487840269.751797,1883754213848.9275
2024-12-27,94216.48793226463,23825538338.16254,1865682242920.763
2024-12-26,95711.32319394332,21654591419.77199,1895235231708.0776
2024-12-25,99400.81547739341,15089119845.006647,1968251948402.4207
2024-12-24,98636.66020198575,22627595275.90704,1953074523114.8186
2024-12-23,94682.38878821167,33059927727.12294,1874738755899.3396
2024-12-22,95076.63109859402,21959921653.149868,1882502653950.9724
2024-12-21,97227.37519658684,26225803196.806934,1925041261782.9216
2024-12-20,97721.92477864216,51359303975.55113,1934785639280.6104
2024-12-19,97700.67442983373,47609283060.51577,1934320061352.5273
2024-12-18,100261.06009481012,44796526160.095375,1984965560186.3079
2024-12-17,106090.42953970436,33026067942.0615,2100328567615.6128
2024-12-16,106010.27849142616,45665260144.55563,2098697674476.7903
2024-12-15,104251.30928901656,24463517319.13722,2063826265031.1726
2024-12-14,101459.42642485774,21378409758.16201,2008508865284.3875
2024-12-13,101396.31665560801,30277833986.03368,2007199607835.6375
2024-12-12,100004.3314541707,38284507206.91341,1979602841875.9873
2024-12-11,101172.77395868,43990428606.568375,2002658403758.6536
2024-12-10,96627.80343907766,52587471057.0349,1912678183569.2798
2024-12-09,97495.80896966008,57679052421.80625,1929595907896.1272
2024-12-08,100983.51074694522,22431245271.099636,1998521036316.1501
2024-12-07,99946.82461555534,21890589157.14452,1978004428938.2217
2024-12-06,99936.02264648405,44778633869.0585,1977790651834.7825
2024-12-05,97054.54994658398,64481950257.34842,1920764670427.2668
2024-12-04,98792.07211434851,32838233738.168903,1955151221039.918
2024-12-03,96015.45201983991,27343288703.97299,1900200332249.3792
2024-12-02,95813.52972253726,30495823408.691216,1896199097176.8196
2024-12-01,97381.66565900046,14138699157.023357,1927192901558.1848
2024-11-30,96443.16823455614,11610428301.401196,1908574133173.778
2024-11-29,97436.1710567484,22295055947.5339,1928174717276.126
2024-11-28,95674.38142557921,20495993497.397053,1893272779808.9363
2024-11-27,95933.90169944367,29232303123.13402,1898358274269.9143
2024-11-26,91988.75143530351,37451614923.82861,1820263570605.3823
2024-11-25,93048.57112256014,33709786891.415543,1841194227804.8162
2024-11-24,97555.41375004852,20463955839.386036,1930320386995.8
2024-11-23,97639.86768771651,16886766751.25015,1931949679765.1199
2024-11-22,98941.24201221879,32510306036.192017,1957658439281.944
2024-11-21,98429.27976966038,43687503576.786736,1947485113830.426
2024-11-20,94272.59890472039,30901860503.984856,1865199867034.7012
2024-11-19,92309.40589050778,33454010873.93096,1826315287363.0176
2024-11-18,90552.05528422064,32920175473.27356,1791497346144.4749
2024-11-17,89894.63469412846,19972147841.20399,1778445607769.919
2024-11-16,90648.35951275528,18560969667.307617,1793315441747.9758
2024-11-15,91104.8128940597,34746248075.89417,1802302006288.5146
2024-11-14,87222.15230397915,38623813945.42754,1725450684081.8484
2024-11-13,90550.03355034538,57239974553.775604,1791247452838.0005
2024-11-12,88068.44592756986,59667792484.6502,1742120943214.8054
2024-11-11,88582.53333678328,54423939345.33844,1752242499429.1765
2024-11-10,80319.52636667037,35704056253.649765,1588764407272.2415
2024-11-09,76788.25861629094,12798616568.185934,1518874826960.5793
2024-11-08,76544.19419728433,27134628878.1585,1514018059652.0627
2024-11-07,75842.1881059887,30833137451.32661,1500098489565.6646
2024-11-06,75645.35295891803,57480807792.791504,1496167423376.7288
2024-11-05,69604.82276384962,21687664522.84751,1376659845708.5396
2024-11-04,67763.74712888867,19496246479.66401,1340218651130.7
2024-11-03,68897.13164780676,15750539170.453154,1362601170857.8547
2024-11-02,69438.65233749426,7843555210.524414,1373282324993.1755
2024-11-01,69556.93986446623,22786633492.249958,1375591708318.5784
2024-10-31,70350.66875177166,18485907247.429855,1391254543832.3613
2024-10-30,72448.51936160805,19031854475.11487,1432706781363.2705
2024-10-29,72692.83855246646,27195280632.53717,1437498338125.675
2024-10-28,69877.9379963996,18653241072.785995,1381800586130.4238
2024-10-27,67950.0009751482,7174381428.513496,1343640125632.5347
2024-10-26,67025.03468736768,9049793593.583988,1325316775364.2424
2024-10-25,66476.68631484646,19454245323.698364,1314444116793.636
2024-10-24,68114.9185622865,14890591380.855215,1346802635962.3213
2024-10-23,66663.68284526176,15807286863.365196,1318079070337.9976
2024-10-22,67388.70987963496,15184479149.509237,1332382346701.3513
2024-10-21,67419.95771591812,17346391744.902874,1332969625055.3706
2024-10-20,68938.60419380393,7401715823.953431,1362959291539.1248
2024-10-19,68323.61129534381,6033538648.823377,1350763534492.296
2024-10-18,68430.27281232741,17234348453.418835,1352835905167.7659
2024-10-17,67305.87489347802,15388316475.314753,1330578455921.153
2024-10-16,67641.12001346624,18087446447.64686,1337172139049.569
2024-10-15,66898.43020982224,22000988631.26036,1322461548073.808
2024-10-14,66045.91061671254,20911933305.905437,1305576539848.916
2024-10-13,62831.121643323844,8592152533.668457,1242000060082.0344
2024-10-12,63190.95022130103,7740424072.570088,1249084454608.1687
2024-10-11,62394.88358931794,15135994420.238317,1233321790215.709
2024-10-10,60245.69806670418,14902595650.613369,1190813636438.6655
2024-10-09,60590.54284589863,13818603624.942617,1197599890408.3525
2024-10-08,62179.89290056505,14334419366.066101,1228989997952.0642
2024-10-07,62366.19963699356,16670561721.93272,1232640432331.1377
2024-10-06,62836.236998584885,6459419756.243587,1241899283886.7256
2024-10-05,62236.097690787516,5885944009.577857,1230009340321.6482
2024-10-04,62101.60712141049,14782083649.193586,1227321824241.3257
2024-10-03,60780.11833479236,18493802689.0367,1201172194121.274
2024-10-02,60661.48706938052,20331764087.67759,1198798555598.266
2024-10-01,61050.31436028933,24413056899.588997,1206452808017.009
2024-09-30,63319.42173128728,17902798487.15797,1251263007759.6843
2024-09-29,65639.17306440555,6426890848.66075,1297073906720.2605
2024-09-28,65932.90890615464,6560834119.427636,1302848851158.484
2024-09-27,65807.10440955461,15812529911.070637,1300334366219.5598
2024-09-26,65193.371316757635,17850286871.6633,1288180662522.286
2024-09-25,63128.693269869415,12164658032.050522,1247357640815.0854
2024-09-24,64345.1118553839,14233125701.871838,1271364501222.3992
2024-09-23,63389.25979312972,14655943418.934916,1252448164455.6467
2024-09-22,63685.39387862053,9727233394.669394,1258271493377.1414
2024-09-21,63424.3480326215,6747418619.989673,1253087084979.6733
2024-09-20,63176.37438305436,16860948103.418045,1248160592708.9019
2024-09-19,62998.459919454675,20515144442.012775,1244617229688.2415
2024-09-18,61624.1150792673,19484877372.375656,1217441950314.4097
2024-09-17,60313.3222299016,17543945900.086494,1191520018252.7876
2024-09-16,58204.02925119369,14695577939.930275,1149822926018.5015
2024-09-15,59218.46454126384,8126431823.590259,1169839448365.4324
2024-09-14,60167.90452831026,7221466846.064634,1188567676442.9604
2024-09-13,60631.70969457394,16069605614.66178,1197702665271.8347
2024-09-12,58110.570243569004,15522554457.108332,1147877851615.1013
2024-09-11,57382.538804404656,17911979638.425026,1133470460481.2874
2024-09-10,57662.5664187866,14381129668.285093,1138980881113.2778
