date,price,vol_spot_24h,market_cap
2017-08-14,4175.69529135,1089626076.898878,68927834713.06955
2017-08-15,4149.30875941,1908427436.104451,68500212180.10542
2017-08-16,4262.55879123,1755705435.280615,70376601817.48047
2017-08-17,4286.91743451,1774245121.031504,70778773053.66321
2017-08-18,4097.68580247,1515069151.862646,67671539511.38792
2017-08-19,4115.21198836,1710080500.024876,67968693045.18288
2017-08-20,4001.22863247,551798951.967219,66092742688.793365
2017-08-21,3935.22993283,712634899.39599,65008176478.93846
2017-08-22,4008.41668522,1402352816.744695,66221496790.766624
2017-08-23,4069.08023903,801748251.03475,67231683430.31014
2017-08-24,4167.2891768,686855777.303872,68859869628.56169
2017-08-25,4199.89203158,689332055.058404,69403950803.04054
2017-08-26,4123.51337133,401970264.183557,68147140643.37593
2017-08-27,4116.46873916,348607397.371381,68038485482.57394
2017-08-28,4216.24277331,652038444.481155,69694649043.72203
2017-08-29,4394.06343625,864725915.097578,72641940495.6991
2017-08-30,4553.80652714,674336659.487383,75292523274.51767
2017-08-31,4702.93816308,675647444.683004,77767841900.02458
2017-09-01,4863.19304868,909131411.605347,80428274476.4107
2017-09-02,4556.59777689,1475097323.458513,75367266379.22632
2017-09-03,4632.46233077,1007165501.085465,76631058145.99944
2017-09-04,4317.18518772,1554585273.636073,71425022760.39119
2017-09-05,4447.87559221,1626968192.530412,73598219046.08562
2017-09-06,4592.2502779,1060025861.63075,75996461011.38934
2017-09-07,4584.82027519,669892692.722696,75883474995.22142
2017-09-08,4285.20793872,1477975497.789727,70933796921.03749
2017-09-09,4245.60734112,787822375.663735,70287354161.79593
2017-09-10,4132.66464228,997139675.398169,68424784707.49242
2017-09-11,4164.97621199,771493043.383739,68968724069.36708
2017-09-12,4130.95628475,1062536773.829521,68415142331.63863
2017-09-13,3883.65200135,1545425745.14121,64328714659.05176
2017-09-14,3100.6681547,1950938472.014514,51366093442.36449
2017-09-15,3587.94312192,3308099534.339308,59446207725.41725
2017-09-16,3606.27519721,1399781741.487773,59757602841.68003
2017-09-17,3553.43231626,846880197.894736,58889832717.23171
2017-09-18,4012.28582499,1282809663.108055,66500676482.32742
2017-09-19,3898.93473248,942656241.437335,64629619385.94208
2017-09-20,3858.0209506,676074373.178109,63957210363.29384
2017-09-21,3628.05858753,913652257.307351,60152757874.00039
2017-09-22,3622.18303931,767837732.756898,60061814860.04741
2017-09-23,3763.41140628,578068211.779699,62411285738.30689
2017-09-24,3672.30507973,429544014.386563,60907151775.20277
2017-09-25,3866.70515274,800311260.760142,64137374771.87553
2017-09-26,3852.93520488,544391497.583349,63915425115.12679
2017-09-27,4134.21241496,936452128.575514,68589320812.824844
2017-09-28,4134.88495086,852500405.353372,68609525756.87619
2017-09-29,4130.415246,829225349.38866,68544241007.41879
2017-09-30,4297.79117003,720251082.998189,71329258156.47789
2017-10-01,4347.57873545,682387248.0889,72162524814.14323
2017-10-02,4383.32549736,738468958.961162,72763860755.0592
2017-10-03,4319.06921247,760685985.694416,71707074498.61319
2017-10-04,4231.46418704,573368922.937594,70259971867.79242
2017-10-05,4290.38040438,713160614.135817,71244448102.50621
