date,price,vol_spot_24h,market_cap
2021-06-20,5.75288907,83586897.324281,2397880607.8427486
2021-06-19,5.92382677,180634376.655069,2469735505.199508
2021-06-18,6.16385471,104089214.717783,2560138890.99599
2021-06-17,6.1588822,157722595.418644,2561304704.3358617
2021-06-16,6.66899113,240289522.498415,2787067283.2283187
2021-06-15,6.20792162,157329792.589115,2584964803.6952143
2021-06-14,6.07540051,124654095.076724,2522736949.3752685
2021-06-13,5.49009741,168348762.545151,2322961160.75896
2021-06-12,5.5196392,184844971.079303,2295403808.9968348
2021-06-11,6.04963531,288011299.110557,2524670305.133625
2021-06-10,5.99481801,237595535.638172,2501287057.6621017
2021-06-09,5.62357245,272425596.784923,2356814497.19228
2021-06-08,5.53392429,244026854.827102,2322710266.6084647
2021-06-07,6.23699744,144395579.340873,2580015429.598267
2021-06-06,6.04887414,307345060.687401,2502725797.777431
2021-06-05,6.41224172,554368866.952755,2653040544.486098
2021-06-04,7.66742754,432843015.437607,3187018287.0367064
2021-06-03,6.91225571,276250381.762431,2834308878.660297
2021-06-02,6.26627032,231074208.038465,2569303393.454326
2021-06-01,6.55462373,386365594.37973,2679626068.5130453
2021-05-31,6.21239349,331200481.774605,2531106614.4468365
2021-05-30,5.48842911,245883236.249571,2258158084.0948668
2021-05-29,5.91732133,468309678.012608,2397268967.387162
2021-05-28,6.70497161,449438907.28729,2710601908.3702154
2021-05-27,7.36612776,809481947.68544,2945935747.201312
2021-05-26,6.61692841,579088226.351503,2692313567.649444
2021-05-25,6.58825957,1277607271.181936,2606656300.9168057
2021-05-24,4.17988862,612382447.06307,1648680102.451691
2021-05-23,6.59602914,427325651.808249,2534330719.5967817
2021-05-22,8.13971284,534200275.674793,3133234612.2025
2021-05-21,10.28832754,716218850.311514,3885517718.775501
2021-05-20,9.73754551,855296423.23521,3763280284.365376
2021-05-19,15.77339818,426058563.403286,6041338239.463203
2021-05-18,14.88758885,442404156.830428,5733924394.672043
2021-05-17,16.28731073,612780140.909345,6311016435.798034
2021-05-16,15.15893041,355178438.043027,5811343033.685475
2021-05-15,16.42652552,345077193.390238,6310705658.6055565
2021-05-14,15.86020369,866756257.151233,6069144094.896725
2021-05-13,14.81737699,657491281.88004,5875956327.712893
2021-05-12,16.33247176,362372936.492425,6281602931.376844
2021-05-11,15.96000358,581398314.166775,6185860433.313122
2021-05-10,16.99904551,313438154.857997,6569355217.5452
2021-05-09,16.98413657,287311024.476846,6533864278.740684
2021-05-08,16.63978611,287121759.908176,6440212407.597387
2021-05-07,16.74735567,448238112.207215,6510420095.67126
2021-05-06,17.0323537,455826021.32234,6624928615.763412
2021-05-05,16.2372516,571386703.703934,6345731970.135287
2021-05-04,17.20448525,718984783.560211,6710282705.701487
2021-05-03,17.16873302,336745179.437154,6705821723.040495
2021-05-02,16.51113751,193407838.527703,6453301481.681857
2021-05-01,16.68158375,303395681.477124,6525326441.905278
2021-04-30,16.2741362,342330993.019269,6373809560.585448
2021-04-29,16.83338627,464866861.901551,6583473796.897783
2021-04-28,17.68934741,695123737.313158,6959352055.689933
2021-04-27,17.63071388,547008001.155562,6606180067.721449
2021-04-26,17.67801576,989083578.479023,6640408806.180209
2021-04-25,15.69622474,657650128.094952,5991485772.730714
2021-04-24,14.0372198,674451984.361634,5293168989.6707535
2021-04-23,13.6995831,721163761.654227,5191694142.644188
2021-04-22,13.28985122,434515370.36928,5044216692.867512
2021-04-21,13.43414651,437981358.89231,5102747892.187681
2021-04-20,13.91817962,753190649.124289,5361635807.55489
2021-04-19,13.41323565,649253575.509296,5104970953.70897
2021-04-18,15.2148284,339917923.79653,5813771141.085785
2021-04-17,15.80781303,454743163.171795,6011753423.339339
2021-04-16,16.81710294,430337432.170951,6376199440.461273
2021-04-15,15.22708003,410163131.574324,5804721432.893845
2021-04-14,15.65432917,505404583.149214,5958025614.314615
2021-04-13,14.64868853,262730827.051988,5592127815.306261
2021-04-12,15.12331015,184678994.503759,5785377828.401347
2021-04-11,15.48231976,281737999.216729,5902285496.631412
2021-04-10,15.66464105,377527713.161469,6003555022.75198
2021-04-09,15.76244781,268741900.133517,6052041525.454028
2021-04-08,15.49032905,438478960.100636,5995145561.380913
2021-04-07,16.73306452,380851679.793211,6534851645.928623
2021-04-06,17.52145338,252348343.199254,6758818179.768884
2021-04-05,18.17649324,175424218.383235,7036269109.719056
2021-04-04,17.99144325,212183772.246103,6977835143.949264
2021-04-03,18.44201296,343753317.22859,7176012887.201484
2021-04-02,18.42099842,364915187.120557,7164929415.786989
2021-04-01,18.64449694,585865723.063685,7298712158.532365
2021-03-31,18.61497774,311622350.89764,7288443175.646371
2021-03-30,18.91047688,301553936.132501,7441532333.244983
2021-03-29,18.5391552,245280281.328828,7292140050.727447
2021-03-28,18.72316722,308768578.806572,7442439825.29111
2021-03-27,18.4953017,534211387.349111,7367382078.617511
2021-03-26,16.29132657,539635853.471544,6515999708.572463
2021-03-25,16.47289387,971285814.405677,6652850176.229344
2021-03-24,16.95219966,624585152.776555,6838247563.461055
2021-03-23,19.3963442,604472520.45405,7901001405.163016
2021-03-22,22.00422216,699675053.123443,8954131768.650072
2021-03-21,20.97142114,467516123.546693,8553996130.852647
2021-03-20,20.04863079,983323496.634307,8200198554.169828
2021-03-19,19.10986136,665302562.882541,7484647899.665147
2021-03-18,18.58821594,1246224342.303278,7726109196.71773
2021-03-17,20.02430488,1789887452.91989,7965454826.482595
2021-03-16,16.31728064,784413681.784311,6551218237.453505
2021-03-15,16.04824826,958229808.543626,6496754890.778404
2021-03-14,14.52989234,535203813.929162,5922782829.367306
2021-03-13,14.13549228,975314747.693628,5693734303.989836
2021-03-12,10.78355823,431955410.042226,4232244363.6932073
2021-03-11,11.14810186,501406082.684363,4428400576.791847
2021-03-10,11.74072106,1024046281.749747,4649351687.7290535
2021-03-09,9.61562718,493901259.136257,3851724794.733392
2021-03-08,8.26615906,236223743.349937,3328027605.6343737
2021-03-07,8.27932272,415934378.608902,3350617491.536772
2021-03-06,8.51365836,634060285.698395,3467138052.4541287
2021-03-05,7.52997001,535695455.930288,3083593825.1235924
2021-03-04,7.24727205,569276190.931288,2952700665.516936
2021-03-03,6.51775331,238767203.309245,2650616885.4358807
2021-03-02,6.74139593,327597758.330978,2735089218.0927987
2021-03-01,5.35379807,193465411.623947,2194952454.040977
2021-02-28,5.9674626,161541708.795339,2439288647.5090466
2021-02-27,5.88400626,222944742.353851,2422370633.3956747
2021-02-26,5.97814348,299507633.571771,2547105991.4522862
2021-02-25,6.71020834,423703909.602248,2835092345.9195147
2021-02-24,6.68534622,720596544.789616,2817034981.8517346
2021-02-23,7.04353426,991240153.216297,2985056620.94555
2021-02-22,6.15581148,196298655.878729,2649855683.5076046
2021-02-21,5.98498592,241968838.121577,2574462769.144989
2021-02-20,6.34569989,268244801.216757,2766438011.2197323
2021-02-19,6.70341235,340895501.152916,2944737201.8578763
2021-02-18,7.32870006,620464884.650264,3200535877.861302
2021-02-17,6.50796181,455218267.524539,2894208744.7694592
2021-02-16,5.4328745,261738066.915541,2442164037.0002832
2021-02-15,5.669273,262680242.540701,2571150939.4095583
2021-02-14,5.59050642,222879731.725279,2577531761.9509506
2021-02-13,5.70874771,328656700.91648,2676481536.4589114
2021-02-12,5.51924132,393951283.915338,2607852149.247764
2021-02-11,6.09686389,622459308.261668,2922017345.319628
2021-02-10,6.51880685,1459163021.607596,3136342241.750009
2021-02-09,5.75708841,1180412320.581722,2721789340.9201565
2021-02-08,3.04957746,250171218.161166,1501240694.9899738
2021-02-07,2.68282311,144162561.078502,1307422284.0861847
2021-02-06,2.88156747,212067371.452597,1399559904.7844136
2021-02-05,2.64512818,384791963.01954,1294104535.2612002
2021-02-04,2.11774292,315201229.41915,1023237028.5316352
2021-02-03,2.31699221,317687330.815946,1112902950.9714422
2021-02-02,1.78847241,223927612.622536,867423191.8295581
2021-02-01,1.46501799,111715808.296696,706993420.4318646
2021-01-31,1.43064784,95011427.918321,690994703.4065392
2021-01-30,1.47165493,181954788.762951,712384765.3051199
2021-01-29,1.45340748,310857704.930594,707028108.5574473
2021-01-28,1.12390647,141224099.999291,543886259.7673206
2021-01-27,1.2513305,318222119.71704,614155066.4296565
2021-01-26,0.87154439,28979137.871845,422904121.3085021
2021-01-25,0.90503336,30215313.241045,437936394.01312894
2021-01-24,0.89763563,26662253.69955,430312187.9202892
2021-01-23,0.81314465,33668779.310398,393555431.4289229
2021-01-22,0.79539051,27888409.684644,386717123.6719957
2021-01-21,0.90580539,30003941.403757,437839685.10871696
2021-01-20,0.90757215,73665038.495601,442322483.5800468
2021-01-19,0.798799,15578227.086634,387893155.4953655
2021-01-18,0.80658023,28868929.744418,392371397.8580208
2021-01-17,0.76154664,18397626.797543,369304564.3765326
2021-01-16,0.79190436,25765636.591926,383592645.5124273
2021-01-15,0.83301896,38259597.590488,403320577.1805584
2021-01-14,0.82122832,35339334.944594,398476802.4299964
2021-01-13,0.74887607,37414395.956447,362483074.2644491
2021-01-12,0.73832947,65086074.356155,358596839.1098606
2021-01-11,0.84787179,36616084.509523,411126257.331088
2021-01-10,0.81974936,22549655.540235,396469115.3601789
2021-01-09,0.85055912,39436615.079337,410924794.7033288
2021-01-08,0.85697765,87739758.215421,414665004.9534328
2021-01-07,0.71558214,19668604.992782,345113262.7019378
2021-01-06,0.71667633,45587563.772793,346914851.80892986
2021-01-05,0.65278864,53310922.549951,317539137.01669014
2021-01-04,0.66003249,36340416.951395,323192424.0497319
2021-01-03,0.63100767,22586202.499297,305731973.23963344
2021-01-02,0.64873622,19316682.17613,314767616.95577365
2021-01-01,0.65179059,24474148.98834,314821168.4021067
2020-12-31,0.66936957,45509253.739999,325111475.9915472
2020-12-30,0.64693498,47735508.276115,313240206.73037946
2020-12-29,0.62117431,54004613.812566,301676328.35011536
2020-12-28,0.5521564,30329335.094962,268264608.7097552
2020-12-27,0.54188836,19886753.180492,263028445.22166017
2020-12-26,0.53812464,68879829.655208,260793867.16935903
2020-12-25,0.51916489,33342120.835358,251858061.12340927
2020-12-24,0.46097665,17755076.543231,224219902.5584267
2020-12-23,0.50952322,22641613.750871,247060240.8892541
2020-12-22,0.46951318,27050916.912961,231087460.9754597
2020-12-21,0.48874487,19371185.263182,231506261.58145007
2020-12-20,0.53721174,12184735.654912,253737495.9127368
2020-12-19,0.53268197,26585873.507729,251250335.55353647
2020-12-18,0.48330719,32097104.147072,228217104.6167768
2020-12-17,0.50373141,29078598.557241,238363891.5212836
2020-12-16,0.47817372,7072660.053235,225868292.5904332
2020-12-15,0.47212366,9110044.645959,223000668.17863896
2020-12-14,0.47959115,7843446.27379,226515469.59078908
2020-12-13,0.48248443,7763096.701601,228050733.83135524
2020-12-12,0.4639345,14276303.433569,219236986.4916806
2020-12-11,0.47542492,12641093.919266,224782504.2169776
2020-12-10,0.49211003,23256158.839214,232418876.7555168
2020-12-09,0.47285942,24559843.771742,223587011.9479492
2020-12-08,0.50802297,14788159.073354,240188750.12026668
2020-12-07,0.50118118,13197169.473397,236702966.05457395
2020-12-06,0.50904041,28668120.739281,238092261.9712897
2020-12-05,0.45101483,43303498.068655,213538934.31025052
2020-12-04,0.50188291,54233679.523714,235940579.2929815
2020-12-03,0.40715942,11131033.881348,192652636.0233948
2020-12-02,0.38943177,18917723.26753,184198714.89171687
2020-12-01,0.39774761,21319200.050002,188061364.75174725
2020-11-30,0.37981812,4952754.491506,179551402.9701992
2020-11-29,0.3843604,4585675.816371,182003424.65318167
2020-11-28,0.38456161,15521851.288338,181832455.4756693
2020-11-27,0.34970245,20741565.149872,165360037.81610835
2020-11-26,0.40814758,21558379.178618,194424139.4422622
