Date,Price,Sentiment,Sentiment_Score,Action,Cash,Holdings,Short_Holdings,Portfolio_Value,Crypto_Return,Portfolio_Return
2024-05-20,71379.29118518,Positive,26.0,Buy Long,0.0,0.1452819133046164,0.0,10370.11999371029,17.574067239413885,3.701199937102902
2024-05-21,70158.32147019,Positive,3.0,Hold,0.0,0.1452819133046164,0.0,10192.735177429551,15.56291844563982,1.9273517742955117
2024-05-22,69142.67717369,Positive,750.0,Hold,0.0,0.1452819133046164,0.0,10045.180430797109,13.889976212321434,0.4518043079710879
2024-05-23,67939.33225473,Positive,6.0,Hold,0.0,0.1452819133046164,0.0,9870.356178605212,11.907858513128252,-1.2964382139478767
2024-05-24,68577.64433366,Positive,2.0,Hold,0.0,0.1452819133046164,0.0,9963.09137871761,12.95926916797975,-0.36908621282389503
2024-05-25,69269.43113622,Negative,-1.0,Sell Long,10063.595488992409,0.0,0.0,10063.595488992409,14.09876196328527,0.6359548899240871
2024-05-26,68524.59025268,Neutral,0.0,Hold,10063.595488992409,0.0,0.0,10063.595488992409,12.871879898894898,0.6359548899240871
2024-05-27,69365.10098777,Positive,1.0,Buy Long,0.0,0.1450815373391694,0.0,10063.595488992409,14.256346794573988,0.6359548899240871
2024-05-28,68360.67189601,Positive,578.0,Hold,0.0,0.1450815373391694,0.0,9917.871372211683,12.601877947784246,-0.8212862778831731
2024-05-29,67550.88110842,Positive,336.0,Hold,0.0,0.1450815373391694,0.0,9800.385679825029,11.268012131395581,-1.9961432017497098
2024-05-30,68373.08954426,Negative,-210.0,Sell Long,9919.67294370993,0.0,0.0,9919.67294370993,12.622331967235262,-0.8032705629007068
2024-05-31,67494.14634896,Neutral,0.0,Hold,9919.67294370993,0.0,0.0,9919.67294370993,11.174560146754034,-0.8032705629007068
2024-06-01,67699.70921974,Positive,726.0,Buy Long,0.0,0.14652460192277358,0.0,9919.67294370993,11.513157832297225,-0.8032705629007068
2024-06-02,67753.89194861,Positive,115.0,Hold,0.0,0.14652460192277358,0.0,9927.612046488695,11.602406180124738,-0.7238795351130466
2024-06-03,68799.14059215,Negative,-173.0,Sell Long,10080.766687893713,0.0,0.0,10080.766687893713,13.324111905370057,0.8076668789371251
2024-06-04,70551.1509187,Positive,16.0,Buy Long,0.0,0.14288592824673177,0.0,10080.766687893713,16.209976650139428,0.8076668789371251
2024-06-05,71077.38404415,Positive,8.0,Hold,0.0,0.14288592824673177,0.0,10155.957996497815,17.076773838062632,1.5595799649781474
2024-06-06,70763.78449397,Negative,-77.0,Sell Long,10111.149033672587,0.0,0.0,10111.149033672587,16.56022101178899,1.111490336725874
2024-06-07,69366.20544331,Positive,4.0,Buy Long,0.0,0.14576477074179864,0.0,10111.149033672587,14.258166024322094,1.111490336725874
2024-06-08,69336.67531563,Negative,-1.0,Sell Long,10106.844581381336,0.0,0.0,10106.844581381336,14.209524784548085,1.0684458138133595
2024-06-09,69635.86846124,Positive,6.0,Buy Long,0.0,0.14513848688491485,0.0,10106.844581381336,14.702347764931304,1.0684458138133595
2024-06-10,69464.19919817,Positive,1.0,Hold,0.0,0.14513848688491485,0.0,10081.92876429471,14.419578727245435,0.8192876429470926
2024-06-11,67344.60745403,Positive,114.0,Hold,0.0,0.14513848688491485,0.0,9774.294425736472,10.928243662021872,-2.2570557426352753
2024-06-12,68226.57691698,Positive,25.0,Hold,0.0,0.14513848688491485,0.0,9902.302139067737,12.38100026997097,-0.9769786093226321
2024-06-13,66751.39854364,Positive,41.0,Hold,0.0,0.14513848688491485,0.0,9688.196982075817,9.951125745058093,-3.118030179241832
2024-06-14,66058.40586295,Negative,-9.0,Sell Long,9587.617072978152,0.0,0.0,9587.617072978152,8.809646659415629,-4.123829270218485
2024-06-15,66225.57582335,Positive,1.0,Buy Long,0.0,0.14477212094844064,0.0,9587.617072978152,9.085004565583224,-4.123829270218485
2024-06-16,66632.78666799,Neutral,0.0,Hold,0.0,0.14477212094844064,0.0,9646.569850629892,9.755751422736989,-3.5343014937010775
2024-06-17,66492.25506339,Positive,1.0,Hold,0.0,0.14477212094844064,0.0,9626.22479217166,9.524271506725514,-3.7377520782833926
2024-06-18,65106.53780204,Neutral,0.0,Hold,0.0,0.14477212094844064,0.0,9425.611565211157,7.2417549426690835,-5.743884347888434
2024-06-19,64962.04178659,Neutral,0.0,Hold,0.0,0.14477212094844064,0.0,9404.692570585863,7.003744954698328,-5.95307429414137
2024-06-20,64865.9452675,Positive,13.0,Hold,0.0,0.14477212094844064,0.0,9390.780473701441,6.845457328002093,-6.092195262985587
2024-06-21,64068.56121559,Negative,-27.0,Sell Long,9275.341493295968,0.0,0.0,9275.341493295968,5.532027556169792,-7.246585067040323
2024-06-22,64221.86118929,Positive,4.0,Buy Long,0.0,0.1444265445057325,0.0,9275.341493295968,5.784539189674866,-7.246585067040323
2024-06-23,63270.14340557,Positive,2.0,Hold,0.0,0.1444265445057325,0.0,9137.888182448634,4.216895005513035,-8.621118175513656
2024-06-24,60325.6100489,Positive,368.0,Hold,0.0,0.1444265445057325,0.0,8712.61940456292,-0.6332619113953083,-12.873805954370802
2024-06-25,61771.47689359,Negative,-77.0,Sell Long,8921.440956756904,0.0,0.0,8921.440956756904,1.7483314442433389,-10.785590432430963
2024-06-26,60788.66076039,Positive,13.0,Buy Long,0.0,0.14676159739597572,0.0,8921.440956756904,0.12946288712842316,-10.785590432430963
2024-06-27,61590.33936327,Positive,1695.0,Hold,0.0,0.14676159739597572,0.0,9039.096589113748,1.4499665289323498,-9.609034108862524
2024-06-28,60324.95773564,Negative,-4.0,Sell Long,8853.387160127248,0.0,0.0,8853.387160127248,-0.6343363844227026,-11.466128398727523
2024-06-29,60863.75719769,Positive,16.0,Buy Long,0.0,0.1454623829970074,0.0,8853.387160127248,0.2531597384412883,-11.466128398727523
2024-06-30,62723.74563295,Positive,1.0,Hold,0.0,0.1454623829970074,0.0,9123.945510267042,3.3168831478605685,-8.760544897329583
2024-07-01,62860.2776865,Positive,1.0,Hold,0.0,0.1454623829970074,0.0,9143.8057881319,3.5417751099112627,-8.561942118681
2024-07-02,62015.89414981,Neutral,0.0,Hold,0.0,0.1454623829970074,0.0,9020.979746721532,2.1509290385894464,-9.790202532784678
2024-07-03,60192.68075594,Neutral,0.0,Hold,0.0,0.1454623829970074,0.0,8755.770781737141,-0.8522195021623675,-12.44229218262859
2024-07-04,57101.68300361,Negative,-72.0,Sell Long,8306.146882844825,0.0,0.0,8306.146882844825,-5.9436286704951975,-16.938531171551748
2024-07-05,56716.17969868,Positive,282.0,Buy Long,0.0,0.14645109961519748,0.0,8306.146882844825,-6.578619446423035,-16.938531171551748
2024-07-06,58211.70684888,Positive,490.0,Hold,0.0,0.14645109961519748,0.0,8525.168478495998,-4.115226958259862,-14.74831521504002
2024-07-07,56017.82113735,Positive,151.0,Hold,0.0,0.14645109961519748,0.0,8203.87150361236,-7.728937067734479,-17.961284963876405
2024-07-08,56656.48689152,Positive,23.0,Hold,0.0,0.14645109961519748,0.0,8297.404805597125,-6.676943848447864,-17.025951944028748
2024-07-09,58010.22333474,Positive,124.0,Hold,0.0,0.14645109961519748,0.0,8495.660996295861,-4.447105236200058,-15.04339003704139
2024-07-10,57792.44598379,Positive,268.0,Hold,0.0,0.14645109961519748,0.0,8463.767263777949,-4.805822288144297,-15.362327362220512
2024-07-11,57349.5181351,Positive,6.0,Hold,0.0,0.14645109961519748,0.0,8398.899993287105,-5.535401243040103,-16.011000067128954
2024-07-12,57940.43489239,Negative,-70.0,Sell Long,8485.440402173272,0.0,0.0,8485.440402173272,-4.5620588996107205,-15.145595978267284
2024-07-13,59258.14435888,Positive,48.0,Buy Long,0.0,0.14319450083997953,0.0,8485.440402173272,-2.391562963847293,-15.145595978267284
2024-07-14,60905.74825816,Positive,213.0,Hold,0.0,0.14319450083997953,0.0,8721.368220112674,0.3223262948076941,-12.786317798873261
2024-07-15,64804.1331049,Negative,-1.0,Sell Long,9279.595492323748,0.0,0.0,9279.595492323748,6.743641980145925,-7.204045076762522
2024-07-16,65150.33207396,Positive,200.0,Buy Long,0.0,0.1424335870121024,0.0,9279.595492323748,7.313891700907056,-7.204045076762522
2024-07-17,64114.97788455,Negative,-16.0,Sell Long,9132.126281298073,0.0,0.0,9132.126281298073,5.608483856964009,-8.67873718701927
2024-07-18,63983.86770417,Negative,-34.0,Sell Short,9132.126281298073,0.0,0.1427254495386328,0.0,5.392522659986334,-100.0
2024-07-19,66744.45330223,Positive,137.0,Close Short,9132.126281298075,0.0,0.0,9132.126281298075,9.939685728395357,-8.67873718701925
2024-07-20,67163.2874132,Positive,90.0,Buy Long,0.0,0.13596901868599248,0.0,9132.126281298075,10.629578120260001,-8.67873718701925
2024-07-21,68085.80842715,Positive,282.0,Hold,0.0,0.13596901868599248,0.0,9257.560558282063,12.149130162918125,-7.424394417179374
2024-07-22,67579.53056733,Positive,175.0,Hold,0.0,0.13596901868599248,0.0,9188.722454499894,11.315202757028425,-8.112775455001064
2024-07-23,65919.63232649,Positive,131.0,Hold,0.0,0.13596901868599248,0.0,8963.027719574273,8.581062586417886,-10.369722804257272
2024-07-24,65408.61354468,Positive,2.0,Hold,0.0,0.13596901868599248,0.0,8893.544997281457,7.739326060101605,-11.064550027185433
2024-07-25,65779.28975493,Negative,-111.0,Sell Long,8943.94547783939,0.0,0.0,8943.94547783939,8.349894040594979,-10.560545221606098
2024-07-26,67919.78665783,Positive,4.0,Buy Long,0.0,0.13168394540014805,0.0,8943.94547783939,11.875663526515206,-10.560545221606098
2024-07-27,67951.05781723,Negative,-722.0,Sell Long,8948.063387486418,0.0,0.0,8948.063387486418,11.927172547365688,-10.519366125135821
2024-07-28,68254.17311899,Positive,225.0,Buy Long,0.0,0.13109913985606317,0.0,8948.063387486418,12.426455998891822,-10.519366125135821
2024-07-29,66852.07883191,Positive,29.0,Hold,0.0,0.13109913985606317,0.0,8764.250032453128,10.116963634258065,-12.357499675468716
2024-07-30,66174.59591259,Positive,221.0,Hold,0.0,0.13109913985606317,0.0,8675.432604463102,9.001031814438845,-13.245673955368984
2024-07-31,64671.5135246,Positive,51.0,Hold,0.0,0.13109913985606317,0.0,8478.379796264817,6.525194539823169,-15.216202037351831
2024-08-01,65189.48817341,Negative,-64.0,Sell Long,8546.285827191054,0.0,0.0,8546.285827191054,7.378388584991033,-14.537141728089464
2024-08-02,61484.96109131,Positive,269.0,Buy Long,0.0,0.13899798707685848,0.0,8546.285827191054,1.2763902461298755,-14.537141728089464
2024-08-03,60745.27777853,Positive,54.0,Hold,0.0,0.13899798707685848,0.0,8443.471335640292,0.058003594922495474,-15.565286643597082
2024-08-04,58147.32858138,Negative,-2.0,Sell Long,8082.361626708502,0.0,0.0,8082.361626708502,-4.221269125758622,-19.176383732914985
2024-08-05,54077.63736263,Neutral,0.0,Hold,8082.361626708502,0.0,0.0,8082.361626708502,-10.924756104294367,-19.176383732914985
2024-08-06,55998.50801516,Negative,-107.0,Sell Short,8082.361626708502,0.0,0.14433173156185578,0.0,-7.76074912819722,-100.0
2024-08-07,55020.49812263,Neutral,0.0,Hold,8082.361626708502,0.0,0.14433173156185578,141.15786127347928,-9.371700973695626,-98.58842138726521
2024-08-08,61823.55740612,Neutral,0.0,Hold,8082.361626708502,0.0,0.14433173156185578,-840.7394650305905,1.834117077308536,-108.40739465030592
2024-08-09,60931.33675971,Neutral,0.0,Hold,8082.361626708502,0.0,0.14433173156185578,-711.963714198997,0.36447499300631797,-107.11963714198998
2024-08-10,60915.04757343,Positive,1133.0,Close Short,8082.361626708502,0.0,0.0,8082.361626708502,0.337643879231431,-19.176383732914985
2024-08-11,58820.33622653,Positive,8.0,Buy Long,0.0,0.13740760670903948,0.0,8082.361626708502,-3.1127088583524576,-19.176383732914985
2024-08-12,59337.8674022,Positive,3.0,Hold,0.0,0.13740760670903948,0.0,8153.474346954632,-2.2602452903288164,-18.46525653045368
2024-08-13,60560.02140482,Neutral,0.0,Hold,0.0,0.13740760670903948,0.0,8321.407603484518,-0.24714576951433892,-16.78592396515482
2024-08-14,58747.3613485,Positive,195.0,Hold,0.0,0.13740760670903948,0.0,8072.3343233685155,-3.2329111337439036,-19.276656766314844
2024-08-15,57642.40188585,Negative,-50.0,Sell Long,7920.504488095272,0.0,0.0,7920.504488095272,-5.052970929818363,-20.79495511904728
2024-08-16,58879.36594775,Positive,372.0,Buy Long,0.0,0.1345208862324365,0.0,7920.504488095273,-3.0154766738265835,-20.794955119047273
2024-08-17,59469.54878283,Positive,192.0,Hold,0.0,0.1345208862324365,0.0,7999.896406109407,-2.043343227513354,-20.001035938905932
2024-08-18,58720.22539619,Positive,27.0,Hold,0.0,0.1345208862324365,0.0,7899.096760063903,-3.2776087516177594,-21.009032399360965
2024-08-19,59503.68187683,Positive,4.0,Hold,0.0,0.1345208862324365,0.0,8004.488020164142,-1.9871201042179223,-19.955119798358584
2024-08-20,59046.70928535,Positive,335.0,Hold,0.0,0.1345208862324365,0.0,7943.015662174319,-2.7398331853530564,-20.56984337825681
2024-08-21,61159.90921046,Positive,34.0,Hold,0.0,0.1345208862324365,0.0,8227.285188886433,0.7409734458115989,-17.727148111135666
2024-08-22,60387.04553281,Positive,1.0,Hold,0.0,0.1345208862324365,0.0,8123.318882032097,-0.5320670186444019,-18.766811179679035
2024-08-23,64137.57698019,Positive,661.0,Hold,0.0,0.1345208862324365,0.0,8627.843696176276,5.645708485371073,-13.721563038237235
2024-08-24,64161.14309054,Negative,-554.0,Sell Long,8631.01383022561,0.0,0.0,8631.01383022561,5.684525954651813,-13.689861697743908
2024-08-25,64373.56424856,Positive,16.0,Buy Long,0.0,0.13407699155664946,0.0,8631.01383022561,6.034420428264953,-13.689861697743908
2024-08-26,62927.46935792,Positive,165.0,Hold,0.0,0.13407699155664946,0.0,8437.125777783158,3.652451441411518,-15.628742222168421
2024-08-27,59550.64819719,Positive,25.0,Hold,0.0,0.13407699155664946,0.0,7984.371755527645,-1.9097584322776873,-20.156282444723548
2024-08-28,59069.81141,Positive,252.0,Hold,0.0,0.13407699155664946,0.0,7919.902605671446,-2.7017799809589977,-20.800973943285545
2024-08-29,59379.92694048,Positive,85.0,Hold,0.0,0.13407699155664946,0.0,7961.481963033199,-2.190965939137691,-20.385180369668017
2024-08-30,59180.45617966,Positive,109.0,Hold,0.0,0.13407699155664946,0.0,7934.737523518937,-2.519528863419246,-20.652624764810625
2024-08-31,58969.44183721,Positive,308.0,Hold,0.0,0.13407699155664946,0.0,7906.445355307936,-2.8671060678962887,-20.935546446920643
2024-09-01,57372.10871427,Positive,52.0,Hold,0.0,0.13407699155664946,0.0,7692.279735670353,-5.498190642735596,-23.077202643296467
2024-09-02,59136.19785362,Positive,2.0,Hold,0.0,0.13407699155664946,0.0,7928.80350031216,-2.5924299992435254,-20.711964996878397
2024-09-03,57447.09147034,Neutral,0.0,Hold,0.0,0.13407699155664946,0.0,7702.333198022845,-5.374681044116871,-22.97666801977155
2024-09-04,58028.40797574,Positive,67.0,Hold,0.0,0.13407699155664946,0.0,7780.2743662091025,-4.417151979896183,-22.197256337908975
2024-09-05,56154.43223083,Negative,-69.0,Sell Long,7529.017336081439,0.0,0.0,7529.017336081439,-7.503914913216329,-24.70982663918561
2024-09-06,53985.10996318,Positive,21.0,Buy Long,0.0,0.1394647031601219,0.0,7529.017336081439,-11.077164772183751,-24.70982663918561
2024-09-07,54223.27196714,Negative,-82.0,Sell Long,7562.23252926774,0.0,0.0,7562.23252926774,-10.684870662750514,-24.3776747073226
2024-09-08,54891.805986,Positive,77.0,Buy Long,0.0,0.1377661454825601,0.0,7562.23252926774,-9.583679233413356,-24.3776747073226
2024-09-09,57041.7886232,Negative,-15.0,Sell Long,7858.427350049214,0.0,0.0,7858.427350049214,-6.0422850986084855,-21.415726499507866
2024-09-10,57662.56641879,Negative,-395.0,Sell Short,7858.427350049214,0.0,0.13628299671879426,0.0,-5.019756448245717,-100.0
2024-09-11,57382.5388044,Positive,1.0,Close Short,7858.427350049214,0.0,0.0,7858.427350049214,-5.481010476080866,-21.415726499507866
2024-09-12,58110.57024357,Neutral,0.0,Hold,7858.427350049214,0.0,0.0,7858.427350049214,-4.281816480734032,-21.415726499507866
2024-09-13,60631.70969457,Positive,1181.0,Buy Long,0.0,0.1296091993716778,0.0,7858.427350049214,-0.12906272806918234,-21.415726499507866
2024-09-14,60167.90452831,Positive,761.0,Hold,0.0,0.1296091993716778,0.0,7798.3139337858065,-0.8930302443950284,-22.016860662141934
2024-09-15,59218.46454126,Positive,347.0,Hold,0.0,0.1296091993716778,0.0,7675.2577772128,-2.4569225025515737,-23.247422227872004
2024-09-16,58204.02925119,Negative,-173.0,Sell Long,7543.777631452452,0.0,0.0,7543.777631452452,-4.1278732926805795,-24.56222368547548
2024-09-17,60313.3222299,Positive,2.0,Buy Long,0.0,0.12507647319936002,0.0,7543.777631452452,-0.6535020795637513,-24.56222368547548
2024-09-18,61624.11507927,Negative,-1.0,Sell Long,7707.726978146592,0.0,0.0,7707.726978146592,1.5056009887050106,-22.922730218534078
2024-09-19,62998.45991945,Negative,-1149.0,Sell Short,7707.726978146592,0.0,0.12234786355097749,0.0,3.7693852035167974,-100.0
2024-09-20,63176.37438305,Negative,-67.0,Hold,7707.726978146592,0.0,0.12234786355097749,-21.76745451627903,4.062441169173604,-100.2176745451628
2024-09-21,63424.34803262,Positive,186.0,Close Short,7707.726978146592,0.0,0.0,7707.726978146592,4.470896759920617,-22.922730218534078
2024-09-22,63685.39387862,Positive,275.0,Buy Long,0.0,0.12102817473088086,0.0,7707.726978146592,4.9008845244467265,-22.922730218534078
2024-09-23,63389.25979313,Positive,20.0,Hold,0.0,0.12102817473088086,0.0,7671.886410304138,4.413100346414526,-23.28113589695862
2024-09-24,64345.11185538,Positive,64.0,Hold,0.0,0.12102817473088086,0.0,7787.571440711004,5.9875544040536886,-22.124285592889965
2024-09-25,63128.69326987,Positive,32.0,Hold,0.0,0.12102817473088086,0.0,7640.350519598009,3.983902109538895,-23.596494804019912
2024-09-26,65193.37131676,Positive,243.0,Hold,0.0,0.12102817473088086,0.0,7890.234735020025,7.384784795288906,-21.09765264979975
2024-09-27,65807.10440955,Negative,-33.0,Sell Long,7964.513731012337,0.0,0.0,7964.513731012337,8.395709598836497,-20.354862689876626
2024-09-28,65932.90890615,Positive,4.0,Buy Long,0.0,0.12079724470141548,0.0,7964.513731012337,8.602931414809646,-20.354862689876626
2024-09-29,65639.17306441,Positive,155.0,Hold,0.0,0.12079724470141548,0.0,7929.031250660095,8.11909756000479,-20.709687493399052
2024-09-30,63319.42173129,Positive,3.0,Hold,0.0,0.12079724470141548,0.0,7648.8116812267635,4.298064951101566,-23.511883187732366
2024-10-01,61050.31436029,Positive,371.0,Hold,0.0,0.12079724470141548,0.0,7374.70976287829,0.5604517276909793,-26.252902371217097
2024-10-02,60661.48706938,Positive,88.0,Hold,0.0,0.12079724470141548,0.0,7327.740497471646,-0.08001422940812668,-26.722595025283535
2024-10-03,60780.11833479,Positive,1.0,Hold,0.0,0.12079724470141548,0.0,7342.070827468618,0.115392031209217,-26.579291725313826
2024-10-04,62101.60712141,Positive,218.0,Hold,0.0,0.12079724470141548,0.0,7501.70303179613,2.292113162427881,-24.982969682038703
2024-10-05,62236.09769079,Positive,114.0,Hold,0.0,0.12079724470141548,0.0,7517.949122015558,2.513642446129058,-24.82050877984442
2024-10-06,62836.23699858,Positive,7.0,Hold,0.0,0.12079724470141548,0.0,7590.444296833605,3.5021759290976813,-24.095557031663947
2024-10-07,62366.19963699,Positive,1.0,Hold,0.0,0.12079724470141548,0.0,7533.665078646811,2.7279429066199548,-24.663349213531895
2024-10-08,62179.89290057,Positive,40.0,Hold,0.0,0.12079724470141548,0.0,7511.159738217961,2.421063412703809,-24.888402617820393
2024-10-09,60590.5428459,Positive,382.0,Hold,0.0,0.12079724470141548,0.0,7319.170630747782,-0.19687166471166737,-26.808293692522184
2024-10-10,60245.6980667,Positive,36.0,Hold,0.0,0.12079724470141548,0.0,7277.514331570754,-0.7648908000045063,-27.224856684292465
2024-10-11,62394.88358932,Positive,18.0,Hold,0.0,0.12079724470141548,0.0,7537.130021055421,2.775190348895479,-24.62869978944579
2024-10-12,63190.9502213,Negative,-88.0,Sell Long,7633.292676797341,0.0,0.0,7633.292676797341,4.086450101708816,-23.667073232026585
2024-10-13,62831.12164332,Negative,-1150.0,Sell Short,7633.292676797341,0.0,0.12148904041742327,0.0,3.493750052161855,-100.0
2024-10-14,66045.91061671,Positive,3.0,Close Short,7633.292676797342,0.0,0.0,7633.292676797342,8.789064822622311,-23.667073232026578
2024-10-15,66898.43020982,Positive,973.0,Buy Long,0.0,0.11410271740093617,0.0,7633.292676797342,10.193312389373773,-23.667073232026578
2024-10-16,67641.12001347,Positive,476.0,Hold,0.0,0.11410271740093617,0.0,7718.035601579775,11.416651252263781,-22.819643984202248
2024-10-17,67305.87489348,Positive,665.0,Hold,0.0,0.11410271740093617,0.0,7679.783222393512,10.864444419932916,-23.20216777606488
2024-10-18,68430.27281233,Positive,2.0,Hold,0.0,0.11410271740093617,0.0,7808.080080374256,12.716522723313094,-21.91919919625744
2024-10-19,68323.61129534,Positive,572.0,Hold,0.0,0.11410271740093617,0.0,7795.90971144359,12.540832713476682,-22.0409028855641
2024-10-20,68938.6041938,Positive,1.0,Hold,0.0,0.11410271740093617,0.0,7866.082072340154,13.55383263536874,-21.33917927659846
2024-10-21,67419.95771592,Negative,-609.0,Sell Long,7692.800382442685,0.0,0.0,7692.800382442685,11.052358606438705,-23.071996175573148
2024-10-22,67388.70987963,Positive,60.0,Buy Long,0.0,0.11415562630867393,0.0,7692.800382442685,11.000888002793802,-23.071996175573148
2024-10-23,66663.68284526,Positive,782.0,Hold,0.0,0.11415562630867393,0.0,7610.034467243458,9.80664278301065,-23.899655327565426
2024-10-24,68114.91856229,Negative,-345.0,Sell Long,7775.701189442534,0.0,0.0,7775.701189442534,12.19707960216682,-22.24298810557466
2024-10-25,66476.68631485,Negative,-87.0,Sell Short,7775.701189442534,0.0,0.11696884457529808,0.0,9.498627078806969,-100.0
2024-10-26,67025.03468737,Positive,213.0,Close Short,7775.701189442534,0.0,0.0,7775.701189442534,10.401851912660126,-22.24298810557466
2024-10-27,67950.00097515,Positive,1802.0,Buy Long,0.0,0.11443268694412802,0.0,7775.701189442534,11.925431745240703,-22.24298810557466
2024-10-28,69877.9379964,Positive,943.0,Hold,0.0,0.11443268694412802,0.0,7996.320203043229,15.101078255679365,-20.036797969567704
2024-10-29,72692.83855247,Positive,480.0,Hold,0.0,0.11443268694412802,0.0,8318.436837154839,19.737707476233364,-16.815631628451612
2024-10-30,72448.51936161,Negative,-52.0,Sell Long,8290.478735672714,0.0,0.0,8290.478735672714,19.33527141253627,-17.095212643272863
2024-10-31,70350.66875177,Positive,935.0,Buy Long,0.0,0.11784505936859524,0.0,8290.478735672714,15.879747764652466,-17.095212643272863
2024-11-01,69556.93986447,Positive,172.0,Hold,0.0,0.11784505936859524,0.0,8196.941707826276,14.572338682609749,-18.03058292173724
2024-11-02,69438.65233749,Positive,835.0,Hold,0.0,0.11784505936859524,0.0,8183.002107186753,14.37749861877877,-18.16997892813247
2024-11-03,68897.13164781,Negative,-28.0,Sell Long,8119.186569362092,0.0,0.0,8119.186569362092,13.485520162243066,-18.808134306379078
2024-11-04,67763.74712889,Positive,676.0,Buy Long,0.0,0.11981608032860104,0.0,8119.186569362092,11.618639370587365,-18.808134306379078
2024-11-05,69604.82276385,Positive,18.0,Hold,0.0,0.11981608032860104,0.0,8339.77703553149,14.65121011909847,-16.602229644685103
2024-11-06,75645.35295892,Negative,-30.0,Sell Long,9063.529686611339,0.0,0.0,9063.529686611339,24.601010565762575,-9.364703133886614
2024-11-07,75842.18810599,Positive,937.0,Buy Long,0.0,0.11950511862797247,0.0,9063.529686611339,24.9252321772752,-9.364703133886614
2024-11-08,76544.19419728,Positive,150.0,Hold,0.0,0.11950511862797247,0.0,9147.423007828509,26.08155791278411,-8.52576992171491
2024-11-09,76788.25861629,Positive,83.0,Hold,0.0,0.11950511862797247,0.0,9176.589955175166,26.483574323075782,-8.234100448248336
2024-11-10,80319.52636667,Positive,1082.0,Hold,0.0,0.11950511862797247,0.0,9598.594526591462,32.30018450552258,-4.014054734085384
2024-11-11,88582.53333678,Positive,444.0,Hold,0.0,0.11950511862797247,0.0,10586.06615477822,45.91078949994662,5.860661547782201
2024-11-12,88068.44592757,Positive,912.0,Hold,0.0,0.11950511862797247,0.0,10524.630077955433,45.06399841231052,5.246300779554331
2024-11-13,90550.03355035,Positive,1599.0,Hold,0.0,0.11950511862797247,0.0,10821.192501201464,49.151603447001726,8.211925012014635
2024-11-14,87222.15230398,Positive,304.0,Hold,0.0,0.11950511862797247,0.0,10423.493658074212,43.67000609672252,4.234936580742123
2024-11-15,91104.81289406,Positive,1890.0,Hold,0.0,0.11950511862797247,0.0,10887.491472483876,50.06542120530892,8.874914724838764
