Date,Price,Sentiment,Sentiment_Score,Action,Cash,Holdings,Short_Holdings,Portfolio_Value,Crypto_Return,Portfolio_Return
2024-11-16,90648.35951276,Positive,1128.0,Hold,0.0,27.560616131790212,0.0,2498324.639507692,49.313563353353025,24883.24639507692
2024-11-17,89894.63469413,Positive,1267.0,Hold,0.0,27.560616131790212,0.0,2477551.5191124273,48.07204790770767,24675.515191124272
2024-11-18,90552.05528422,Positive,638.0,Hold,0.0,27.560616131790212,0.0,2495670.4356330326,49.15493359318314,24856.704356330327
2024-11-19,92309.40589051,Positive,848.0,Hold,0.0,27.560616131790212,0.0,2544104.10110196,52.04959470450087,25341.041011019603
2024-11-20,94272.59890472,Positive,224.0,Hold,0.0,27.560616131790212,0.0,2598210.9101592144,55.28331394749326,25882.10910159215
2024-11-21,98429.27976966,Positive,1292.0,Hold,0.0,27.560616131790212,0.0,2712771.5958601832,62.13008795424763,27027.715958601835
2024-11-22,98941.24201222,Positive,2822.0,Hold,0.0,27.560616131790212,0.0,2726881.59070135,62.97337852398206,27168.815907013497
2024-11-23,97639.86768772,Positive,1493.0,Hold,0.0,27.560616131790212,0.0,2691014.912500038,60.829789399015,26810.14912500038
2024-11-24,97555.41375005,Positive,2425.0,Hold,0.0,27.560616131790212,0.0,2688687.3099430967,60.690679122331424,26786.873099430966
2024-11-25,93048.57112256,Positive,1092.0,Hold,0.0,27.560616131790212,0.0,2564475.9503204557,53.26712798692896,25544.759503204557
2024-11-26,91988.7514353,Positive,2731.0,Hold,0.0,27.560616131790212,0.0,2535266.6667509694,51.52142122657054,25252.666667509693
2024-11-27,95933.90169944,Positive,916.0,Hold,0.0,27.560616131790212,0.0,2643997.4387631626,58.01976766184438,26339.974387631628
2024-11-28,95674.38142558,Positive,58.0,Hold,0.0,27.560616131790212,0.0,2636844.9001168897,57.59229277911337,26268.449001168898
2024-11-29,97436.17105675,Positive,1091.0,Hold,0.0,27.560616131790212,0.0,2685400.9078465346,60.49426573397919,26754.009078465344
2024-11-30,96443.16823456,Positive,724.0,Hold,0.0,27.560616131790212,0.0,2658033.1382463714,58.85861793408432,26480.331382463715
2024-12-01,97381.665659,Positive,333.0,Hold,0.0,27.560616131790212,0.0,2683898.7055020365,60.404485894566896,26738.987055020363
2024-12-02,95813.52972254,Positive,75.0,Hold,0.0,27.560616131790212,0.0,2640679.9129147967,57.8214941476249,26306.79912914797
2024-12-03,96015.45201984,Negative,-574.0,Sell Long,2646245.0158391315,0.0,0.0,2646245.0158391315,58.15409517749918,26362.45015839132
2024-12-04,98792.07211435,Negative,-162.0,Sell Short,5292490.031678263,0.0,26.78600579180232,5292490.031678263,62.727669841378805,52824.90031678264
2024-12-05,97054.54994658,Positive,560.0,Close Short,5339031.310527535,0.0,0.0,5339031.310527535,59.86566960585704,53290.31310527536
2024-12-06,99936.02264648,Positive,857.0,Buy Long,0.0,53.42449268182467,0.0,5339031.310527535,64.61195468856629,53290.31310527536
2024-12-07,99946.82461556,Positive,509.0,Hold,0.0,53.42449268182467,0.0,5339608.400245599,64.62974740432237,53296.084002455995
2024-12-08,100983.51074695,Positive,51.0,Hold,0.0,53.42449268182467,0.0,5394992.830885394,66.33734918761836,53849.92830885393
2024-12-09,97495.80896966,Positive,1275.0,Hold,0.0,53.42449268182467,0.0,5208664.132808176,60.59249971565753,51986.64132808176
2024-12-10,96627.80343908,Positive,364.0,Hold,0.0,53.42449268182467,0.0,5162291.377691922,59.162744125176346,51522.913776919224
2024-12-11,101172.77395868,Negative,-584.0,Sell Long,5405104.121955401,0.0,0.0,5405104.121955401,66.64909850891885,53951.04121955401
2024-12-12,100004.33145417,Positive,2606.0,Buy Long,0.0,54.04870012487863,0.0,5405104.121955401,64.72447113717533,53951.04121955401
2024-12-13,101396.31665561,Positive,12.0,Hold,0.0,54.04870012487863,0.0,5480339.112686302,67.01731208520026,54703.39112686302
2024-12-14,101459.42642486,Positive,672.0,Hold,0.0,54.04870012487863,0.0,5483750.113679444,67.1212648161683,54737.501136794446
2024-12-15,104251.30928902,Positive,811.0,Hold,0.0,54.04870012487863,0.0,5634647.753388216,71.7199799076887,56246.47753388216
2024-12-16,106010.27849143,Positive,422.0,Hold,0.0,54.04870012487863,0.0,5729717.752338171,74.61730712742369,57197.17752338171
2024-12-17,106090.4295397,Negative,-349.0,Sell Long,5734049.81231081,0.0,0.0,5734049.81231081,74.74932979929581,57240.498123108104
2024-12-18,100261.06009481,Positive,344.0,Buy Long,0.0,57.191194735907565,0.0,5734049.81231081,65.14734771602203,57240.498123108104
2024-12-19,97700.67442983,Positive,423.0,Hold,0.0,57.191194735907565,0.0,5587618.297145912,60.92994864501959,55776.18297145913
2024-12-20,97721.92477864,Positive,803.0,Hold,0.0,57.191194735907565,0.0,5588833.629982911,60.964951653572385,55788.33629982911
2024-12-21,97227.37519659,Positive,346.0,Hold,0.0,57.191194735907565,0.0,5560549.748529328,60.15034275444056,55505.49748529328
2024-12-22,95076.63109859,Positive,22.0,Hold,0.0,57.191194735907565,0.0,5437546.123993507,56.607694361687585,54275.461239935066
2024-12-23,94682.38878821,Positive,919.0,Hold,0.0,57.191194735907565,0.0,5414998.935247429,55.95830892874755,54049.98935247429
2024-12-24,98636.66020199,Positive,508.0,Hold,0.0,57.191194735907565,0.0,5641148.441711554,62.47167947876488,56311.48441711555
2024-12-25,99400.81547739,Positive,159.0,Hold,0.0,57.191194735907565,0.0,5684851.394875427,63.73037569498461,56748.51394875427
2024-12-26,95711.32319394,Positive,327.0,Hold,0.0,57.191194735907565,0.0,5473844.923216009,57.65314227600504,54638.449232160085
2024-12-27,94216.48793226,Negative,-230.0,Sell Long,5388353.508667167,0.0,0.0,5388353.508667167,55.19088944818344,53783.53508667167
2024-12-28,95127.09071324,Positive,351.0,Buy Long,0.0,56.64373280278616,0.0,5388353.508667167,56.69081009493776,53783.53508667167
2024-12-29,93597.41961624,Positive,134.0,Hold,0.0,56.64373280278616,0.0,5301707.227772554,54.17117660703607,52917.07227772555
2024-12-30,92651.36941707,Negative,-158.0,Sell Long,5248119.413072746,0.0,0.0,5248119.413072746,52.61286791718781,52381.19413072747
2024-12-31,93369.66723222,Positive,1000.0,Buy Long,0.0,56.20796955418221,0.0,5248119.413072746,53.796028946305796,52381.19413072747
2025-01-01,94430.67069363,Positive,1056.0,Hold,0.0,56.20796955418221,0.0,5307756.263328562,55.54368558791407,52977.56263328562
2025-01-02,96839.51211055,Negative,-591.0,Sell Long,5443152.348351655,0.0,0.0,5443152.348351655,59.51146500992154,54331.52348351655
2025-01-03,98126.92490332,Positive,381.0,Buy Long,0.0,55.47052813195303,0.0,5443152.348351655,61.63205707169098,54331.52348351655
2025-01-04,98363.31124378,Positive,1209.0,Hold,0.0,55.47052813195303,0.0,5456264.823500151,62.02142635550215,54462.64823500151
2025-01-05,98452.14991354,Positive,976.0,Hold,0.0,55.47052813195303,0.0,5461192.751430278,62.16775904609617,54511.92751430277
2025-01-06,102236.36672536,Positive,1514.0,Hold,0.0,55.47052813195303,0.0,5671105.256547749,68.40102018520122,56611.0525654775
2025-01-07,96916.86998514,Negative,-70.0,Sell Long,5376029.962971543,0.0,0.0,5376029.962971543,59.63888684050469,53660.29962971543
2025-01-08,95110.32771718,Positive,1336.0,Buy Long,0.0,56.52414508503957,0.0,5376029.962971543,56.66319853431327,53660.29962971543
2025-01-09,92494.43879367,Positive,255.0,Hold,0.0,56.52414508503957,0.0,5228169.077932715,52.35437597419992,52181.69077932715
2025-01-10,94741.4381482,Positive,1049.0,Hold,0.0,56.52414508503957,0.0,5355178.795454159,56.0555734617323,53451.78795454159
2025-01-11,94600.24826226,Positive,479.0,Hold,0.0,56.52414508503957,0.0,5347198.157856747,55.823009242231024,53371.981578567465
2025-01-12,94453.33266545,Negative,-186.0,Sell Long,5338893.879347403,0.0,0.0,5338893.879347403,55.58101378429009,53288.93879347403
2025-01-13,94485.19602869,Positive,78.0,Buy Long,0.0,56.50508337545568,0.0,5338893.879347403,55.63349826753237,53288.93879347403
2025-01-14,96562.57192236,Negative,-184.0,Sell Long,5456276.177421388,0.0,0.0,5456276.177421388,59.055296508288855,54462.76177421388
2025-01-15,100368.46641343,Negative,-1025.0,Sell Short,10912552.354842776,0.0,54.36245438827688,10912552.354842776,65.32426454326543,109025.52354842777
2025-01-16,100003.89536646,Negative,-1880.0,Hold,10912552.354842776,0.0,54.36245438827688,10932371.33175497,64.72375282511469,109223.71331754969
2025-01-17,104283.15804826,Positive,400.0,Close Short,10699740.10940016,0.0,0.0,10699740.10940016,71.77244033561114,106897.40109400162
2025-01-18,104384.95325928,Positive,110.0,Buy Long,0.0,102.50270537386035,0.0,10699740.10940016,71.94011469586874,106897.40109400162
2025-01-19,101159.5939798,Negative,-66.0,Sell Long,10369132.057450777,0.0,0.0,10369132.057450777,66.62738879875893,103591.32057450777
2025-01-20,102312.24122486,Negative,-100.0,Sell Short,20738264.114901554,0.0,101.34791236428576,20738264.114901554,68.52599863984608,207282.64114901554
2025-01-21,106170.01720868,Positive,475.0,Close Short,20347286.572572317,0.0,0.0,20347286.572572317,74.88042448780718,203372.86572572315
2025-01-22,103724.83841918,Negative,-35.0,Sell Short,40694573.145144634,0.0,196.1659992213577,40694573.145144634,70.85279111353866,406845.7314514463
2025-01-23,104041.27140649,Positive,608.0,Close Short,40632499.752002366,0.0,0.0,40632499.752002366,71.3740111019837,406224.99752002367
2025-01-24,104846.6656461,Positive,336.0,Buy Long,0.0,387.54212641490693,0.0,40632499.752002366,72.70063504164258,406224.99752002367
2025-01-25,104842.9636934,Positive,156.0,Hold,0.0,387.54212641490693,0.0,40631065.08938112,72.69453728375736,406210.65089381125
2025-01-26,102713.71351727,Positive,784.0,Hold,0.0,387.54212641490693,0.0,39805890.94845438,69.18729310661399,397958.9094845438
2025-01-27,102147.69430122,Positive,260.0,Hold,0.0,387.54212641490693,0.0,39586534.65787467,68.25496132996449,395765.34657874674
2025-01-28,101256.74152476,Negative,-491.0,Sell Long,39241252.9243501,0.0,0.0,39241252.9243501,66.78740764727394,392312.52924350096
2025-01-29,103696.456272,Negative,-1209.0,Sell Short,78482505.8487002,0.0,378.4242425933892,78482505.8487002,70.80604079666757,784725.0584870019
2025-01-30,104734.28591441,Positive,2221.0,Close Short,78089765.95233023,0.0,0.0,78089765.95233023,72.51552614085804,780797.6595233023
2025-01-31,102325.87313056,Positive,2206.0,Buy Long,0.0,763.1478096716913,0.0,78089765.95233023,68.54845275182674,780797.6595233023
2025-02-01,100702.28292271,Negative,-125.0,Sell Long,76850726.6414051,0.0,0.0,76850726.6414051,65.87411820608608,768407.2664140511
2025-02-02,97691.08986887,Positive,214.0,Buy Long,0.0,786.6707879353302,0.0,76850726.6414051,60.91416121149285,768407.2664140511
2025-02-03,101534.54575276,Positive,139.0,Hold,0.0,786.6707879353302,0.0,79874261.10997954,67.24499937226778,798642.6110997954
2025-02-04,97981.18478814,Positive,215.0,Hold,0.0,786.6707879353302,0.0,77078935.84012328,61.391997835781794,770689.3584012327
2025-02-05,96589.4608892,Positive,1577.0,Hold,0.0,786.6707879353302,0.0,75984107.30395572,59.09958729827501,759741.0730395572
2025-02-06,96535.82907712,Positive,134.0,Hold,0.0,786.6707879353302,0.0,75941916.72408834,59.01124640591022,759319.1672408835
2025-02-07,96535.47144474,Negative,-196.0,Sell Long,75941635.38514218,0.0,0.0,75941635.38514218,59.0106573233795,759316.3538514219
2025-02-08,96573.03722151,Negative,-286.0,Sell Short,151883270.77028435,0.0,786.3647822420094,151883270.77028435,59.07253467030353,1518732.7077028437
2025-02-09,96465.80339917,Positive,65.0,Close Short,151967595.6716377,0.0,0.0,151967595.6716377,58.895901974338074,1519575.9567163773
2025-02-10,97427.30928525,Negative,-71.0,Sell Short,303935191.3432754,0.0,1559.8049128782093,303935191.3432754,60.479668859999336,3039251.9134327546
2025-02-11,95774.54070415,Positive,48.0,Close Short,306513187.89592594,0.0,0.0,306513187.89592594,57.75727247501271,3065031.8789592595
2025-02-12,97781.50472769,Positive,101.0,Buy Long,0.0,3134.674484193398,0.0,306513187.89592594,61.06309015872443,3065031.8789592595
2025-02-13,96620.58899249,Positive,262.0,Hold,0.0,3134.674484193398,0.0,302874094.96249586,59.150860680911435,3028640.949624959
2025-02-14,97510.95969319,Positive,48.0,Hold,0.0,3134.674484193398,0.0,305665117.2794536,60.617455583913795,3056551.1727945358
2025-02-15,97624.75787421,Positive,65.0,Hold,0.0,3134.674484193398,0.0,306021837.5338446,60.804900916654034,3060118.375338446
2025-02-16,96136.8873802,Positive,135.0,Hold,0.0,3134.674484193398,0.0,301357847.8604872,58.35412026863056,3013478.4786048722
2025-02-17,95760.07669503,Negative,-677.0,Sell Long,300176669.0203134,0.0,0.0,300176669.0203134,57.73344774444185,3001666.690203134
2025-02-18,95531.74097279,Positive,395.0,Buy Long,0.0,3142.166843853623,0.0,300176669.0203134,57.35733922453291,3001666.690203134
2025-02-19,96627.67067841,Positive,1736.0,Hold,0.0,3142.166843853623,0.0,303620263.0045068,59.162525445336826,3036102.630045068
2025-02-20,98352.82356801,Positive,356.0,Hold,0.0,3142.166843853623,0.0,309040981.21478623,62.00415133531503,3090309.8121478623
2025-02-21,96106.02666919,Positive,40.0,Hold,0.0,3142.166843853623,0.0,301981170.49444085,58.30328732743572,3019711.7049444085
2025-02-22,96579.54814836,Positive,51.0,Hold,0.0,3142.166843853623,0.0,303469053.9861414,59.0832592955911,3034590.5398614137
2025-02-23,96301.32597495,Negative,-32.0,Sell Long,302594833.49762756,0.0,0.0,302594833.49762756,58.624979142049924,3025848.3349762755
2025-02-24,91436.47200908,Negative,-240.0,Sell Short,605189666.9952551,0.0,3309.3450222749047,605189666.9952551,50.61172126576711,6051796.669952551
2025-02-25,88641.90337867,Positive,507.0,Close Short,614437858.781708,0.0,0.0,614437858.781708,46.008582251615614,6144278.587817079
2025-02-26,83997.85163083,Negative,-253.0,Sell Short,1228875717.563416,0.0,7314.923499259937,1228875717.563416,38.3590239077633,12288657.175634159
2025-02-27,84710.84934304,Negative,-62.0,Hold,1228875717.563416,0.0,7314.923499259937,1223660193.8434525,39.53345474848775,12236501.938434524
2025-02-28,84375.17023834,Positive,85.0,Close Short,1226115660.8146331,0.0,0.0,1226115660.8146331,38.98053306810185,12261056.608146332
2025-03-01,86047.05190275,Positive,251.0,Buy Long,0.0,14249.36280443848,0.0,1226115660.8146331,41.73441201483615,12261056.608146332
2025-03-02,94281.06085871,Positive,260.0,Hold,0.0,14249.36280443848,0.0,1343445041.763103,55.297252252719865,13434350.41763103
2025-03-03,86284.4670449,Positive,501.0,Hold,0.0,14249.36280443848,0.0,1229498675.310396,42.12547591338877,12294886.753103958
2025-03-04,87288.39166294,Positive,1790.0,Hold,0.0,14249.36280443848,0.0,1243803961.4211552,43.77911380450369,12437939.614211552
2025-03-05,90622.31184862,Positive,91.0,Hold,0.0,14249.36280443848,0.0,1291310199.7079504,49.27065833476604,12913001.997079505
2025-03-06,90274.74904336,Negative,-160.0,Sell Long,1286357651.1984723,0.0,0.0,1286357651.1984723,48.69816213934231,12863476.511984723
2025-03-07,86760.26174462,Negative,-713.0,Sell Short,2572715302.3969445,0.0,14826.576422566397,2572715302.3969445,42.90919226988646,25727053.023969445
2025-03-08,86156.99779014,Positive,198.0,Close Short,2581659641.521022,0.0,0.0,2581659641.521022,41.91551195211562,25816496.415210217
2025-03-09,80719.67821135,Positive,1429.0,Buy Long,0.0,31983.02692388601,0.0,2581659641.521022,32.95930396595998,25816496.415210217
2025-03-10,78789.28137156,Positive,263.0,Hold,0.0,31983.02692388601,0.0,2519919707.420234,29.779605707939975,25199097.074202344
2025-03-11,82821.21170988,Positive,219.0,Hold,0.0,31983.02692388601,0.0,2648873043.985955,36.42089396999953,26488630.439859554
2025-03-12,83681.225335,Positive,1308.0,Hold,0.0,31983.02692388601,0.0,2676378882.913077,37.83748550667291,26763688.829130765
2025-03-13,81112.58952143,Positive,90.0,Hold,0.0,31983.02692388601,0.0,2594226134.5300097,33.60649701065729,25942161.345300097
2025-03-14,84032.94415056,Negative,-8.0,Sell Long,2687627915.26077,0.0,0.0,2687627915.26077,38.4168273715667,26876179.152607698
2025-03-15,84413.91399609,Positive,31.0,Buy Long,0.0,31838.68379074638,0.0,2687627915.26077,39.04435075392041,26876179.152607698
2025-03-16,82613.25299027,Negative,-470.0,Sell Long,2630297238.8821397,0.0,0.0,2630297238.8821397,36.07834990607747,26302872.388821397
2025-03-17,84098.58468887,Negative,-201.0,Sell Short,5260594477.764279,0.0,31276.355584498266,5260594477.764279,38.52494871792288,52605844.777642794
2025-03-18,82680.26394554,Negative,-546.0,Hold,5260594477.764279,0.0,31276.355584498266,5304954381.665538,36.18872856674885,53049443.816655375
2025-03-19,86843.61340024,Positive,169.0,Close Short,5174739983.697814,0.0,0.0,5174739983.697814,43.04648689693674,51747299.836978145
2025-03-20,84231.87686863,Positive,151.0,Buy Long,0.0,61434.46134731699,0.0,5174739983.697814,38.74450404616134,51747299.836978145
2025-03-21,84288.5778621,Positive,444.0,Hold,0.0,61434.46134731699,0.0,5178223378.689501,38.83790041236353,51782133.78689501
2025-03-22,84278.62769309,Positive,763.0,Hold,0.0,61434.46134731699,0.0,5177612095.416057,38.82151075899487,51776020.95416056
2025-03-23,86056.96595452,Positive,121.0,Hold,0.0,61434.46134731699,0.0,5286863348.600333,41.750742176849066,52868533.48600334
2025-03-24,87416.88396239,Negative,-1385.0,Sell Long,5370409178.890343,0.0,0.0,5370409178.890343,43.99076289774121,53703991.78890342
2025-03-25,87462.04004049,Positive,287.0,Buy Long,0.0,61402.74313752739,0.0,5370409178.890343,44.06514278684692,53703991.78890342
2025-03-26,86921.24345632,Positive,408.0,Hold,0.0,61402.74313752739,0.0,5337202785.1428995,43.17435705762058,53371927.851429
2025-03-27,87246.1621052,Positive,604.0,Hold,0.0,61402.74313752739,0.0,5357153681.480671,43.70955440178654,53571436.8148067
2025-03-28,84579.06825742,Negative,-640.0,Sell Long,5193386803.021757,0.0,0.0,5193386803.021757,39.316388454268434,51933768.03021757
2025-03-29,83009.84826449,Positive,842.0,Buy Long,0.0,62563.501941050854,0.0,5193386803.021757,36.73161107838311,51933768.03021757
2025-03-30,82184.5655166,Positive,342.0,Hold,0.0,62563.501941050854,0.0,5141754224.222225,35.372227317619554,51417442.24222225
2025-03-31,82507.042055,Positive,346.0,Hold,0.0,62563.501941050854,0.0,5161929485.758357,35.903402082448906,51619194.857583575
2025-04-01,85224.82938405,Negative,-66.0,Sell Long,5331963778.59474,0.0,0.0,5331963778.59474,40.38006898208458,53319537.785947405
2025-04-02,82620.33948533,Negative,-282.0,Sell Short,10663927557.18948,0.0,64535.728269931395,10663927557.18948,36.09002259199017,106639175.57189481
2025-04-03,83048.15599658,Positive,37.0,Close Short,10636318107.07006,0.0,0.0,10636318107.07006,36.794710554348114,106363081.07070062
2025-04-04,83862.05352433,Positive,428.0,Buy Long,0.0,126831.119202015,0.0,10636318107.07006,38.13534088374454,106363081.07070062
2025-04-05,83660.17948779,Positive,1533.0,Hold,0.0,126831.119202015,0.0,10610714197.077864,37.80281934770869,106107041.97077863
2025-04-06,78114.87306515,Positive,334.0,Hold,0.0,126831.119202015,0.0,9907396777.17631,28.66873830861319,99073867.7717631
2025-04-07,79237.48041963,Negative,-533.0,Sell Long,10049778324.369421,0.0,0.0,10049778324.369421,30.517867242055114,100497683.24369422
2025-04-08,76256.89592112,Positive,6.0,Buy Long,0.0,131788.45274222668,0.0,10049778324.369421,25.608327844536856,100497683.24369422
2025-04-09,82682.91196194,Positive,771.0,Hold,0.0,131788.45274222668,0.0,10896653035.68582,36.19309030883251,108966430.35685821
2025-04-10,79581.39286299,Negative,-84.0,Sell Long,10487908632.484734,0.0,0.0,10487908632.484734,31.084350658585258,104878986.32484733
2025-04-11,83420.64945222,Negative,-136.0,Sell Short,20975817264.969467,0.0,125723.17167695737,20975817264.969467,37.40827185304523,209758072.64969465
2025-04-12,85312.42132815,Positive,13.0,Close Short,20737977704.63828,0.0,0.0,20737977704.63828,40.52434809937824,207379677.04638278
2025-04-13,83569.11227043,Negative,-1013.0,Sell Short,41475955409.27656,0.0,248153.61969539768,41475955409.27656,37.65281585286574,414759454.09276557
2025-04-14,84579.96788937,Negative,-437.0,Hold,41475955409.27656,0.0,248153.61969539768,41225107928.44717,39.317870304054615,412250979.28447163
2025-04-15,83729.2469482,Positive,55.0,Close Short,41436217409.349174,0.0,0.0,41436217409.349174,37.91658542887129,414362074.09349173
2025-04-16,84103.46782789,Positive,271.0,Buy Long,0.0,492681.43727610115,0.0,41436217409.349174,38.53299209445329,414362074.09349173
2025-04-17,84919.84387141,Positive,213.0,Hold,0.0,492681.43727610115,0.0,41838430731.82839,39.877704969010345,418384207.3182839
2025-04-18,84503.46917868,Negative,-112.0,Sell Long,41633290649.768776,0.0,0.0,41633290649.768776,39.19186366536355,416332806.49768776
2025-04-19,85165.6692758,Positive,22.0,Buy Long,0.0,488850.62495010486,0.0,41633290649.768776,40.28262202751577,416332806.49768776
2025-04-20,85112.70771438,Positive,16.0,Hold,0.0,488850.62495010486,0.0,41607400357.37027,40.19538515418587,416073903.5737027
2025-04-21,87542.68412708,Positive,14.0,Hold,0.0,488850.62495010486,0.0,42795295845.33269,44.1979775783076,427952858.4533269
2025-04-22,93565.92048058,Positive,158.0,Hold,0.0,488850.62495010486,0.0,45739758700.96335,54.11929206976228,457397487.00963354
2025-04-23,93707.39725178,Negative,-25.0,Sell Long,45808919708.98039,0.0,0.0,45808919708.98039,54.352328839022576,458089097.08980393
2025-04-24,93910.12555456192,Negative,-365.0,Sell Short,91617839417.96078,0.0,487795.31960443757,91617839417.96078,54.68625749965857,916178294.1796079
2025-04-25,94759.16395314725,Positive,259.0,Close Short,91203682460.96642,0.0,0.0,91203682460.96642,56.084770935511266,912036724.6096641
2025-04-26,94672.0900123108,Positive,167.0,Buy Long,0.0,963363.9908985492,0.0,91203682460.96642,55.94134505939622,912036724.6096641
2025-04-27,93822.61917850187,Positive,172.0,Hold,0.0,963363.9908985492,0.0,90385332848.35632,54.54211932776122,903853228.4835633
2025-04-28,95082.87722285224,Negative,-63.0,Sell Long,91599420067.5237,0.0,0.0,91599420067.5237,56.61798281120565,915994100.6752369
